sif_style	Annotation	count	etype	matchType	matchType	filenames
Q0080 (u) YMR165C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR165C (u) Q0080		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR057W (u) YPL167C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL167C (u) YDR057W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL024W (u) YNL258C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL258C (u) YBL024W		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL095W (d) YLL029W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YCL057CA (u) YMR203W		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR203W (u) YCL057CA		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL087C (u) YJL034W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL034W (u) YIL087C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJR144W (u) YNL030W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL030W (u) YJR144W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL041W (u) YNL124W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL124W (u) YJL041W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL042C (u) YDR529C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR529C (u) YDL042C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL164C (d) YMR127C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YKL038W (u) YLL039C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL039C (u) YKL038W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL038W (d) NPI1		1.0			Shared_Interaction	NaCl_module_edges_Randomized_1
YJL090C (u) YNL258C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL258C (u) YJL090C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR237C (u) YHR148W		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR148W (u) YGR237C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL070W (u) YML099C		1.0	ppi			rewired-BG-network-66_1_bgnet
YML099C (u) YDL070W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR079C (u) YLR061W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR061W (u) YBR079C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL102W (u) YPR181C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR181C (u) YNL102W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL007C (u) YMR309C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR309C (u) YBL007C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR308C (u) YER013W		1.0	ppi			rewired-BG-network-66_1_bgnet
YER013W (u) YDR308C		1.0	ppi			rewired-BG-network-66_1_bgnet
PDE2ID64 (d) YIR006C		1.0			Constituent	NaCl_module_edges_Randomized_1
YDL139C (u) YDR450W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR450W (u) YDL139C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL121C (u) YKR086W		1.0	ppi			rewired-BG-network-66_1_bgnet
YKR086W (u) YDL121C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL101C (u) YOR261C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR261C (u) YIL101C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL164C (d) YPL109C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YKL089W (u) YNL272C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL272C (u) YKL089W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR061W (d) YKL008C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YBR160W (u) YCR012W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YCR012W (u) YBR160W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YDR303C (u) YLL039C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL039C (u) YDR303C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR150W (u) YPR016C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR016C (u) YDR150W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL117W (u) YDL149W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL149W (u) YDL117W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL011W (u) YNL076W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL076W (u) YBL011W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL281W (u) YOR151C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR151C (u) YNL281W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL059W (d) YJL164C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YDR531W (u) YMR031C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YMR031C (u) YDR531W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YMR109W (u) YPL139C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL139C (u) YMR109W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL039C (u) YNL251C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL251C (u) YLL039C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR016C (u) YLR377C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR377C (u) YHR016C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL307C (d) YMR284W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YGR240C (u) YPR031W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR031W (u) YGR240C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL172W (u) YLR056W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR056W (u) YGL172W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL140C (u) YDR347W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR347W (u) YDL140C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL101W (d) HOG1ID49		1.0			Shared_Interaction	NaCl_module_edges_Randomized_1
YDR002W (u) YGR081C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR081C (u) YDR002W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR001C (u) YEL037C		1.0	ppi			rewired-BG-network-66_1_bgnet
YEL037C (u) YDR001C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR283C (u) YOR063W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR063W (u) YDR283C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR253W (u) YJL137C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL137C (u) YBR253W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL181W (u) YPL046C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL046C (u) YGL181W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR267W (u) YIL162W		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL162W (u) YBR267W		1.0	ppi			rewired-BG-network-66_1_bgnet
TLCAAA (u) YOL018C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL018C (u) TLCAAA		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR025W (d) CYC69		1.0	deacetylation			rewired-BG-network-66_1_bgnet
YBR295W (u) YML015C		1.0	ppi			rewired-BG-network-66_1_bgnet
YML015C (u) YBR295W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR116W (u) YOL072W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL072W (u) YLR116W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR006W (u) YGR090W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR090W (u) YGR006W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR143C (u) YPL235W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL235W (u) YBR143C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR066W (u) YPL173W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL173W (u) YHR066W		1.0	ppi			rewired-BG-network-66_1_bgnet
CDC14RD32 (d) YGR004W		1.0			Constituent	NaCl_module_edges_Randomized_1
YHR027C (u) YNL139C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL139C (u) YHR027C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR115C (d) YMR197C		1.0	ubiquitination			rewired-BG-network-66_1_bgnet
HOG1ID48 (d) YGR068C		1.0			Constituent	NaCl_module_edges_Randomized_1
YGL173C (u) YGR009C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR009C (u) YGL173C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR079C (d) YOL070C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YAL039C (u) YCR081W		1.0	ppi			rewired-BG-network-66_1_bgnet
YCR081W (u) YAL039C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR272C (u) YIL007C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL007C (u) YBR272C		1.0	ppi			rewired-BG-network-66_1_bgnet
PDE2RA65 (d) YNL098C		1.0			Constituent	NaCl_module_edges_Randomized_1
YDR167W (u) YIL109C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL109C (u) YDR167W		1.0	ppi			rewired-BG-network-66_1_bgnet
YEL029C (u) YGR178C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YGR178C (u) YEL029C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YDR176W (u) YKL020C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL020C (u) YDR176W		1.0	ppi			rewired-BG-network-66_1_bgnet
CDC14RD41 (d) YHL007C	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_1
YCL066W (u) YNL020C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL020C (u) YCL066W		1.0	ppi			rewired-BG-network-66_1_bgnet
Q0045 (u) YBR107C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR107C (u) Q0045		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL154C (d) YPL180W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YAL016W (u) YDL220C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL220C (u) YAL016W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL182W (d) YER036C		1.0	acetylation			rewired-BG-network-66_1_bgnet
YDL070W (u) YGL017W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL017W (u) YDL070W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR057W (u) YJL203W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL203W (u) YDR057W		1.0	ppi			rewired-BG-network-66_1_bgnet
YER006W (u) YLR150W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR150W (u) YER006W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL017W (d) YGR056W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YDL150W (u) YNL271C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL271C (u) YDL150W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR382W (u) YOL012C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL012C (u) YDR382W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL097W (u) YPR013C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR013C (u) YGL097W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL147W (u) YIL021W		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL021W (u) YDL147W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL202W (d) YGL035C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YJL187C (d) YLR119W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YCL061C (u) YPL169C		1.0				rewired-BG-network-66_1_bgnet
YPL169C (u) YCL061C		1.0				rewired-BG-network-66_1_bgnet
YBL078C (u) YPL259C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL259C (u) YBL078C		1.0	ppi			rewired-BG-network-66_1_bgnet
YER014W (u) YPL127C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL127C (u) YER014W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR060C (u) YNL175C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL175C (u) YBR060C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL045C (u) YDR427W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR427W (u) YBL045C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL164C (d) YLR440C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YGR040W (d) YOL012C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YHR082C (u) YPR019W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR019W (u) YHR082C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR394W (u) YNL272C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL272C (u) YDR394W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR095C (u) YPR088C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR088C (u) YGR095C		1.0	ppi			rewired-BG-network-66_1_bgnet
YEL037C (u) YKL028W		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL028W (u) YEL037C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR531W (u) YOR116C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YOR116C (u) YDR531W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YLL028W (u) YPL215W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YPL215W (u) YLL028W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YNL154C (d) YOR056C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YFR029W (u) YGL004C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL004C (u) YFR029W		1.0	ppi			rewired-BG-network-66_1_bgnet
YIR010W (u) YKL217W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YKL217W (u) YIR010W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YDR451C (u) YPR119W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR119W (u) YDR451C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL047C (u) YLR357W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR357W (u) YBL047C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL143C (u) YNL207W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL207W (u) YIL143C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR477W (u) YLR117C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR117C (u) YDR477W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR264C (d) YPL235W		1.0	prenylation			rewired-BG-network-66_1_bgnet
YBR034C (d) YJL081C		1.0	methylation			rewired-BG-network-66_1_bgnet
YHR089C (d) CDC14ID19		1.0			Shared_Interaction	NaCl_module_edges_Randomized_1
YOR124C (d) YDL220C		1.0	deubiquitination			rewired-BG-network-66_1_bgnet
YLR314C (u) YOL149W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL149W (u) YLR314C		1.0	ppi			rewired-BG-network-66_1_bgnet
YER031C (u) YGL058W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL058W (u) YER031C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIR010W (u) YLR423C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR423C (u) YIR010W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR120C (d) YLR098C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YCR012W (u) YJL041W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL041W (u) YCR012W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL172W (u) YKL053CA		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL053CA (u) YGL172W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL028W (u) YLR055C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YLR055C (u) YLL028W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YBR009C (u) YML077W		1.0	ppi			rewired-BG-network-66_1_bgnet
YML077W (u) YBR009C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR092W (u) YPR093C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR093C (u) YGR092W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL159W (u) YOR061W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR061W (u) YDL159W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR182C (u) YNL207W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL207W (u) YBR182C		1.0	ppi			rewired-BG-network-66_1_bgnet
YFR038W (u) YGL070C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL070C (u) YFR038W		1.0	ppi			rewired-BG-network-66_1_bgnet
YFR014C (d) YBR179C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YER012W (u) YOR098C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR098C (u) YER012W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR153C (u) YDR381W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR381W (u) YDR153C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR308C (u) YPL015C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YPL015C (u) YMR308C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YLR026C (u) YNL067W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL067W (u) YLR026C		1.0	ppi			rewired-BG-network-66_1_bgnet
YML126C (u) YPR046W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YPR046W (u) YML126C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YKL080W (u) YPL022W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL022W (u) YKL080W		1.0	ppi			rewired-BG-network-66_1_bgnet
YCL061C (u) YGR021W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR021W (u) YCL061C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL024C (u) YOL100W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL100W (u) YLL024C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR061C (u) YMR092C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR092C (u) YHR061C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL187C (d) HOG1IA45		1.0			Shared_Interaction	NaCl_module_edges_Randomized_1
YDR450W (u) YPR016C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR016C (u) YDR450W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL047W (u) YKL181W		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL181W (u) YDL047W		1.0	ppi			rewired-BG-network-66_1_bgnet
YAL026C (u) YHR200W		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR200W (u) YAL026C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL019W (u) YOR153W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR153W (u) YJL019W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL043C (u) YPR058W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR058W (u) YDL043C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR088C (u) YKL211C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL211C (u) YBR088C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL008C (u) YLR131C		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR131C (u) YJL008C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR154W (u) YLR450W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR450W (u) YHR154W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR233W (d) YNL093W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YPL031C (d) YDR239C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YBR213W (u) YDR192C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR192C (u) YBR213W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL256W (u) YPR140W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YPR140W (u) YGL256W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YDR407C (u) YPL065W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL065W (u) YDR407C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR176W (u) YKL016C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL016C (u) YDR176W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDL028C (u) YOR089C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR089C (u) YDL028C		1.0	ppi			rewired-BG-network-66_1_bgnet
YML114C (u) YNL209W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL209W (u) YML114C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR460W (u) YNL207W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL207W (u) YDR460W		1.0	ppi			rewired-BG-network-66_1_bgnet
PDE2RA69 (d) YDR169C		1.0			Constituent	NaCl_module_edges_Randomized_1
YNL124W (u) YPR135W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR135W (u) YNL124W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL039C (u) YLR129W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR129W (u) YLL039C		1.0	ppi			rewired-BG-network-66_1_bgnet
YJR113C (u) YPL031C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL031C (u) YJR113C		1.0	ppi			rewired-BG-network-66_1_bgnet
YFR010W (u) YKR054C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKR054C (u) YFR010W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR293C (u) YOR374W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YOR374W (u) YLR293C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YBR160W (d) YNL127W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YPL031C (d) YML080W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YDR059C (d) YOR370C		1.0	ubiquitination			rewired-BG-network-66_1_bgnet
YBR160W (d) YDR289C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YFR014C (d) YMR229C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YER133W (u) YIL150C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL150C (u) YER133W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR040W (d) YEL032W		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YGR135W (u) YHR005C		1.0	ppi			rewired-BG-network-66_1_bgnet
YHR005C (u) YGR135W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR096W (u) YPL235W		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL235W (u) YLR096W		1.0	ppi			rewired-BG-network-66_1_bgnet
YAL005C (u) YGR276C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR276C (u) YAL005C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL002W (u) YDR328C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR328C (u) YBL002W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL061W (u) YNL031C		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL031C (u) YJL061W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR507C (u) YLR249W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR249W (u) YDR507C		1.0	ppi			rewired-BG-network-66_1_bgnet
YCR077C (u) YNR038W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNR038W (u) YCR077C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL023C (u) YER095W		1.0	ppi			rewired-BG-network-66_1_bgnet
YER095W (u) YBL023C		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR112C (u) YPR138C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR138C (u) YBR112C		1.0	ppi			rewired-BG-network-66_1_bgnet
YFL023W (u) YMR308C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR308C (u) YFL023W		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL075C (u) YLR274W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR274W (u) YIL075C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL014C (u) YKL078W		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL078W (u) YKL014C		1.0	ppi			rewired-BG-network-66_1_bgnet
YIL084C (u) YJR092W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJR092W (u) YIL084C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL117W (u) YOR294W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR294W (u) YKL117W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBR160W (d) YNL002C		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YHL004W (u) YOR212W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR212W (u) YHL004W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL035C (u) YLR362W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLR362W (u) YBL035C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR175C (u) YHL031C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YHL031C (u) YGR175C		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YBR009C (u) YGL105W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL105W (u) YBR009C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR063C (u) YOR231W		1.0	ppi			rewired-BG-network-66_1_bgnet
YOR231W (u) YGR063C		1.0	ppi			rewired-BG-network-66_1_bgnet
YER016W (u) YPL140C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPL140C (u) YER016W		1.0	ppi			rewired-BG-network-66_1_bgnet
YKL019W (u) YNL082W		1.0	ppi			rewired-BG-network-66_1_bgnet
YNL082W (u) YKL019W		1.0	ppi			rewired-BG-network-66_1_bgnet
YLL002W (u) YMR258C		1.0	ppi			rewired-BG-network-66_1_bgnet
YMR258C (u) YLL002W		1.0	ppi			rewired-BG-network-66_1_bgnet
YJL106W (d) CX1		1.0	kinase_substrate			rewired-BG-network-66_1_bgnet
YAL030W (u) YGR119C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR119C (u) YAL030W		1.0	ppi			rewired-BG-network-66_1_bgnet
YBL007C (u) YPR074C		1.0	ppi			rewired-BG-network-66_1_bgnet
YPR074C (u) YBL007C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGL233W (u) YGR040W		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR040W (u) YGL233W		1.0	ppi			rewired-BG-network-66_1_bgnet
YAL032C (u) YDR510W		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR510W (u) YAL032C		1.0	ppi			rewired-BG-network-66_1_bgnet
YDR497C (d) YBL011W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YGR267C (u) YKR022C		1.0	ppi			rewired-BG-network-66_1_bgnet
YKR022C (u) YGR267C		1.0	ppi			rewired-BG-network-66_1_bgnet
YOL111C (d) NPR16		1.0			Shared_Interaction	NaCl_module_edges_Randomized_1
YBR098W (u) YGR104C		1.0	ppi			rewired-BG-network-66_1_bgnet
YGR104C (u) YBR098W		1.0	ppi			rewired-BG-network-66_1_bgnet
YCR036W (u) YMR033W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
YMR033W (u) YCR036W		1.0	metabolic_pathway			rewired-BG-network-66_1_bgnet
