matchType=CatSet(Constituent|Shared_interaction)	Interactor_A	Interactor_B	Dir	Sign	Annotation=CatSet(Kinase|Phosphatase|Yes)
Constituent	npr8	YLR310C	1	0		
Constituent	npr8	YLR410W	1	0		
Constituent	npr8	YNL074C	1	0		
Constituent	npr8	YNL298W	1	0	Kinase	
Constituent	npr8	YOR219C	1	0		
Constituent	npr8	YPL032C	1	0		
Constituent	npr8	YPL085W	1	0		
Constituent	pde2ra65	YJL020C	1	0		
Constituent	pde2ra65	YML016C	1	0	Phosphatase	
Constituent	pde2ra65	YBR130C	1	0		
Constituent	pde2ra65	YHR097C	1	0		
Constituent	pde2ra65	YKL181W	1	0		
Constituent	pde2ra65	YNL098C	1	0		
Constituent	cdc14rd31	YER155C	1	0		
Constituent	cdc14rd31	YGL021W	1	0	Kinase	
Constituent	cdc14rd31	YGR008C	1	0		
Constituent	cdc14rd31	YHR082C	1	0	Kinase	
Constituent	cdc14rd31	YIL135C	1	0	Yes	
Constituent	cdc14rd31	YKL101W	1	0	Kinase	
Constituent	cdc14rd31	YLR096W	1	0	Kinase	
Constituent	cdc14rd31	YLR371W	1	0		
Constituent	cdc14rd31	YNR031C	1	0	Kinase	
Constituent	cdc14rd31	YOR008C	1	0		
Constituent	cdc14rd31	YOR070C	1	0		
Constituent	cdc14rd31	YER088C	1	0		
Constituent	hog1rd52	YNL027W	1	0		
Constituent	hog1rd52	YER088C	1	0		
Constituent	npr9	YAL017W	1	0	Kinase	
Constituent	npr9	YBR001C	1	0		
Constituent	npr9	YBR028C	1	0	Kinase	
Constituent	npr9	YBR157C	1	0		
Constituent	npr9	YBR225W	1	0		
Constituent	npr9	YBR235W	1	0		
Constituent	npr9	YCL010C	1	0		
Constituent	npr9	YCL011C	1	0		
Constituent	npr9	YCR023C	1	0		
Constituent	npr9	YCR077C	1	0		
Constituent	npr9	YDL105W	1	0		
Constituent	npr9	YDL189W	1	0		
Constituent	npr9	YDR001C	1	0		
Constituent	npr9	YDR005C	1	0		
Constituent	npr9	YDR207C	1	0		
Constituent	npr9	YDR227W	1	0		
Constituent	npr9	YDR293C	1	0	Yes	
Constituent	npr9	YDR422C	1	0		
Constituent	npr9	YDR436W	1	0	Phosphatase	
Constituent	npr9	YER088C	1	0		
Constituent	npr9	YER093C	1	0		
Constituent	npr9	YER114C	1	0		
Constituent	npr9	YER132C	1	0		
Constituent	npr9	YFL004W	1	0		
Constituent	npr9	YFL042C	1	0		
Constituent	npr9	YFR034C	1	0		
Constituent	npr9	YGL197W	1	0		
Constituent	npr9	YHL003C	1	0		
Constituent	npr9	YHR009C	1	0		
Constituent	npr9	YHR082C	1	0	Kinase	
Constituent	npr9	YHR117W	1	0		
Constituent	npr9	YIL047C	1	0		
Constituent	npr9	YIL074C	1	0		
Constituent	npr9	YJL005W	1	0		
Constituent	npr9	YJL020C	1	0		
Constituent	npr9	YJL042W	1	0		
Constituent	npr9	YJL084C	1	0		
Constituent	npr9	YJL146W	1	0		
Constituent	npr9	YJR001W	1	0		
Constituent	npr9	YJR049C	1	0		
Constituent	npr9	YKL008C	1	0		
Constituent	npr9	YKL064W	1	0		
Constituent	npr9	YKL088W	1	0		
Constituent	npr9	YKL185W	1	0		
Constituent	npr9	YKR031C	1	0		
Constituent	npr9	YLL018C	1	0		
Constituent	npr9	YLL029W	1	0		
Constituent	npr9	YLR045C	1	0		
Constituent	npr9	YLR190W	1	0		
Constituent	npr9	YLR219W	1	0		
Constituent	npr9	YLR259C	1	0		
Constituent	npr9	YLR319C	1	0		
Constituent	npr9	YLR371W	1	0		
Constituent	npr9	YLR410W	1	0		
Constituent	npr9	YMR037C	1	0		
Constituent	npr9	YMR219W	1	0		
Constituent	npr9	YNL076W	1	0		
Constituent	npr9	YNL167C	1	0		
Constituent	npr9	YOL081W	1	0		
Constituent	npr9	YOR018W	1	0		
Constituent	npr9	YOR093C	1	0		
Constituent	npr9	YOR156C	1	0		
Constituent	npr9	YOR324C	1	0		
Constituent	npr9	YOR352W	1	0		
Constituent	npr9	YPL019C	1	0		
Constituent	npr9	YPR032W	1	0		
Constituent	npr9	YPR091C	1	0		
Constituent	pde2ra66	YKL140W	1	0		
Constituent	pde2ra66	YLL015W	1	0		
Constituent	cdc14rd37	YGR278W	1	0		
Constituent	cdc14rd37	YHL023C	1	0		
Constituent	cdc14rd37	YLR257W	1	0		
Constituent	cdc14rd37	YML029W	1	0		
Constituent	cdc14rd37	YOR204W	1	0		
Constituent	cdc14rd37	YPR095C	1	0		
Constituent	hog1rd56	YBL085W	1	0		
Constituent	hog1rd56	YDR006C	1	0		
Constituent	hog1rd56	YDR379W	1	0		
Constituent	hog1rd56	YJL128C	1	0	Kinase	
Constituent	hog1rd56	YEL046C	1	0		
Constituent	hog1rd56	YIL129C	1	0		
Constituent	npr14	YAL031C	1	0		
Constituent	npr14	YBL051C	1	0		
Constituent	npr14	YBL085W	1	0		
Constituent	npr14	YDL070W	1	0		
Constituent	npr14	YDR186C	1	0		
Constituent	npr14	YDR326C	1	0		
Constituent	npr14	YEL015W	1	0		
Constituent	npr14	YEL022W	1	0		
Constituent	npr14	YER088C	1	0		
Constituent	npr14	YER129W	1	0	Kinase	
Constituent	npr14	YER155C	1	0		
Constituent	npr14	YGL178W	1	0		
Constituent	npr14	YGR196C	1	0		
Constituent	npr14	YGR237C	1	0		
Constituent	npr14	YHR102W	1	0	Kinase	
Constituent	npr14	YHR159W	1	0		
Constituent	npr14	YIL129C	1	0		
Constituent	npr14	YIL159W	1	0		
Constituent	npr14	YKL176C	1	0		
Constituent	npr14	YLR190W	1	0		
Constituent	npr14	YLR309C	1	0		
Constituent	npr14	YLR405W	1	0		
Constituent	npr14	YML017W	1	0		
Constituent	npr14	YMR086W	1	0		
Constituent	npr14	YMR261C	1	0		
Constituent	npr14	YMR275C	1	0		
Constituent	npr14	YNL267W	1	0		
Constituent	npr14	YNL271C	1	0		
Constituent	npr14	YOL059W	1	0		
Constituent	npr14	YPL020C	1	0		
Constituent	npr14	YPL137C	1	0		
Constituent	npr14	YPL155C	1	0		
Constituent	npr14	YPR185W	1	0		
Constituent	npr14	YPR190C	1	0		
Constituent	pde2ra71	YDR310C	1	0		
Constituent	pde2ra71	YIL047C	1	0		
Constituent	pde2ra71	YKL112W	1	0		
Constituent	pde2ra71	YOR204W	1	0		
Constituent	pde2ra71	YPR095C	1	0		
Constituent	pde2rd72	YEL046C	1	0		
Constituent	pde2rd72	YIL129C	1	0		
Constituent	cdc14ra34	YDL022W	1	0		
Constituent	cdc14ra34	YML072C	1	0		
Constituent	cdc14ra34	YOR153W	1	0		
Constituent	cdc14rd36	YCR002C	1	0		
Constituent	cdc14rd36	YEL032W	1	0		
Constituent	cdc14rd36	YER008C	1	0		
Constituent	cdc14rd36	YER155C	1	0		
Constituent	cdc14rd36	YFR048W	1	0		
Constituent	cdc14rd36	YKL101W	1	0	Kinase	
Constituent	cdc14rd36	YML029W	1	0		
Constituent	cdc14rd36	YOR093C	1	0		
Constituent	cdc14rd36	YOR153W	1	0		
Constituent	cdc14rd36	YPR042C	1	0		
Constituent	cdc14rd36	YPR156C	1	0		
Constituent	npr13	YBL007C	1	0		
Constituent	npr13	YBL051C	1	0		
Constituent	npr13	YBL054W	1	0		
Constituent	npr13	YDL022W	1	0		
Constituent	npr13	YDR182W	1	0		
Constituent	npr13	YDR293C	1	0		
Constituent	npr13	YDR348C	1	0		
Constituent	npr13	YDR389W	1	0		
Constituent	npr13	YDR436W	1	0	Phosphatase	
Constituent	npr13	YDR496C	1	0		
Constituent	npr13	YEL032W	1	0		
Constituent	npr13	YFL016C	1	0		
Constituent	npr13	YGL021W	1	0	Kinase	
Constituent	npr13	YGR054W	1	0		
Constituent	npr13	YGR138C	1	0	Yes	
Constituent	npr13	YHL008C	1	0		
Constituent	npr13	YIL047C	1	0		
Constituent	npr13	YJR049C	1	0		
Constituent	npr13	YKL126W	1	0	Kinase	
Constituent	npr13	YLL028W	1	0	Yes	
Constituent	npr13	YLR287CA	1	0		
Constituent	npr13	YML072C	1	0		
Constituent	npr13	YMR295C	1	0		
Constituent	npr13	YNR008W	1	0		
Constituent	npr13	YOL081W	1	0		
Constituent	npr13	YPL019C	1	0		
Constituent	npr13	YPR156C	1	0	Yes	
Constituent	pde2ra70	YER155C	1	0		
Constituent	pde2ra70	YIL084C	1	0		
Constituent	pde2ra70	YIL095W	1	0	Kinase	
Constituent	pde2ra70	YLR138W	1	0		
Constituent	pde2ra70	YOL059W	1	0		
Constituent	pde2ra70	YPR156C	1	0		
Constituent	pde2ra70	YPL019C	1	0		
Constituent	cdc14rd32	YBL007C	1	0		
Constituent	cdc14rd32	YDL022W	1	0		
Constituent	cdc14rd32	YDR186C	1	0		
Constituent	cdc14rd32	YJL134W	1	0		
Constituent	cdc14rd32	YPR042C	1	0		
Constituent	cdc14rd32	YAL031C	1	0		
Constituent	cdc14rd32	YGR004W	1	0		
Constituent	cdc14rd32	YLR436C	1	0		
Constituent	hog1ra51	YOR175C	1	0		
Constituent	hog1ra51	YJR059W	1	0	Kinase	
Constituent	hog1ra51	YLR436C	1	0		
Constituent	hog1ra51	YOR204W	1	0		
Constituent	hog1rd53	YDL201W	1	0		
Constituent	hog1rd53	YLR206W	1	0		
Constituent	hog1rd53	YNR008W	1	0		
Constituent	hog1rd53	YOL013C	1	0		
Constituent	hog1rd53	YPL070W	1	0		
Constituent	npr10	YBL007C	1	0		
Constituent	npr10	YDL022W	1	0		
Constituent	npr10	YDR001C	1	0		
Constituent	npr10	YDR108W	1	0		
Constituent	npr10	YDR186C	1	0		
Constituent	npr10	YDR326C	1	0		
Constituent	npr10	YER040W	1	0		
Constituent	npr10	YER111C	1	0		
Constituent	npr10	YER157W	1	0		
Constituent	npr10	YFR016C	1	0		
Constituent	npr10	YFR017C	1	0		
Constituent	npr10	YGR100W	1	0		
Constituent	npr10	YGR161C	1	0		
Constituent	npr10	YHL003C	1	0		
Constituent	npr10	YHR005C	1	0		
Constituent	npr10	YHR016C	1	0		
Constituent	npr10	YHR131C	1	0		
Constituent	npr10	YIR010W	1	0		
Constituent	npr10	YJL084C	1	0		
Constituent	npr10	YJR005W	1	0		
Constituent	npr10	YJR059W	1	0	Kinase|Yes
Constituent	npr10	YKL146W	1	0		
Constituent	npr10	YKL168C	1	0	Kinase	
Constituent	npr10	YKR090W	1	0		
Constituent	npr10	YLL043W	1	0		
Constituent	npr10	YLR386W	1	0		
Constituent	npr10	YMR261C	1	0		
Constituent	npr10	YNL027W	1	0		
Constituent	npr10	YNL299W	1	0		
Constituent	npr10	YNR008W	1	0		
Constituent	npr10	YNR039C	1	0		
Constituent	npr10	YNR047W	1	0	Kinase	
Constituent	npr10	YOR204W	1	0		
Constituent	npr10	YPL020C	1	0		
Constituent	npr10	YPL085W	1	0		
Constituent	npr10	YPL137C	1	0		
Constituent	pde2ra67	YGL140C	1	0		
Constituent	pde2ra67	YGL181W	1	0		
Constituent	pde2ra67	YHL003C	1	0		
Constituent	pde2ra67	YHR103W	1	0		
Constituent	pde2ra67	YJL165C	1	0	Kinase	
Constituent	pde2ra67	YML119W	1	0		
Constituent	pde2ra67	YAL031C	1	0		
Constituent	pde2ra67	YBL007C	1	0		
Constituent	pde2ra67	YGR004W	1	0		
Constituent	pde2ra67	YJR059W	1	0	Kinase	
Constituent	pde2ra67	YLR436C	1	0		
Constituent	pde2ra67	YOR204W	1	0		
Shared_interaction	YAL005C	npr9	1	0		
Shared_interaction	YAL017W	npr17	1	0		
Shared_interaction	YAL024C	npi2	1	0		
Shared_interaction	YAL030W	npr13	1	0		
Shared_interaction	YAL041W	cdc14id22	1	0		
Shared_interaction	YAL041W	hog1id46	1	0		
Shared_interaction	YBL003C	pde2id63	1	0		
Shared_interaction	YBL007C	hog1rd57	1	0		
Shared_interaction	YBL023C	npr12	1	0		
Shared_interaction	YBL026W	pde2ra67	1	0		
Shared_interaction	YBL041W	cdc14rd31	1	0		
Shared_interaction	YBL045C	cdc14rd30	1	0		
Shared_interaction	YBL047C	hog1id42	1	0		
Shared_interaction	YBL047C	npr10	1	0		
Shared_interaction	YBL103C	npi5	1	0		
Shared_interaction	YBR082C	npi3	1	0		
Shared_interaction	YBR083W	hog1id42	1	0		
Shared_interaction	YBR083W	npi3	1	0		
Shared_interaction	YBR093C	hog1id42	1	0		
Shared_interaction	YBR103W	npr8	1	0		
Shared_interaction	YBR103W	npr9	1	0		
Shared_interaction	YBR127C	npr10	1	0		
Shared_interaction	YBR130C	cdc14id19	1	0		
Shared_interaction	YBR130C	npi1	1	0		
Shared_interaction	YBR130C	hog1id42	1	0		
Shared_interaction	YBR133C	npi3	1	0		
Shared_interaction	YBR135W	cdc14rd31	1	0		
Shared_interaction	YBR138C	npr12	1	0		
Shared_interaction	YBR160W	npr10	1	0		
Shared_interaction	YBR172C	npr17	1	0		
Shared_interaction	YBR172C	npr16	1	0		
Shared_interaction	YBR245C	npr7	1	0		
Shared_interaction	YBR257W	npr9	1	0		
Shared_interaction	YBR272C	npr8	1	0		
Shared_interaction	YBR274W	cdc14rd31	1	0		
Shared_interaction	YCL014W	npr17	1	0		
Shared_interaction	YCL028W	cdc14rd35	1	0		
Shared_interaction	YCL029C	hog1id42	1	0		
Shared_interaction	YCR073WA	npi5	1	0		
Shared_interaction	YDL017W	pde2ra67	1	0		
Shared_interaction	YDL020C	npr10	1	0		
Shared_interaction	YDL025C	npi4	1	0		
Shared_interaction	YDL035C	npi3	1	0		
Shared_interaction	YDL078C	hog1id46	1	0		
Shared_interaction	YDL088C	pde2ra69	1	0		
Shared_interaction	YDL088C	npr17	1	0		
Shared_interaction	YDL099W	npr17	1	0		
Shared_interaction	YDL100C	npr8	1	0		
Shared_interaction	YDL117W	npr16	1	0		
Shared_interaction	YDL117W	npr12	1	0		
Shared_interaction	YDL122W	npi3	1	0		
Shared_interaction	YDL140C	npr7	1	0		
Shared_interaction	YDL148C	npi3	1	0		
Shared_interaction	YDL153C	hog1id48	1	0		
Shared_interaction	YDL159W	hog1id47	1	0		
Shared_interaction	YDL161W	npi3	1	0		
Shared_interaction	YDL164C	npr7	1	0		
Shared_interaction	YDL164C	npr17	1	0		
Shared_interaction	YDL220C	cdc14ra40	1	0		
Shared_interaction	YDL220C	npi3	1	0		
Shared_interaction	YDL220C	cdc14rd30	1	0		
Shared_interaction	YDL220C	cdc14rd31	1	0		
Shared_interaction	YDL225W	cdc14rd30	1	0		
Shared_interaction	YDL225W	npr9	1	0		
Shared_interaction	YDL225W	npr16	1	0		
Shared_interaction	YDL227C	npi3	1	0		
Shared_interaction	YDR075W	npr7	1	0		
Shared_interaction	YDR075W	hog1id46	1	0		
Shared_interaction	YDR075W	npr12	1	0		
Shared_interaction	YDR087C	cdc14rd31	1	0		
Shared_interaction	YDR099W	cdc14rd39	1	0		
Shared_interaction	YDR123C	hog1id42	1	0		
Shared_interaction	YDR153C	npr14	1	0		
Shared_interaction	YDR164C	npr9	1	0		
Shared_interaction	YDR168W	npi1	1	0		
Shared_interaction	YDR176W	cdc14rd30	1	0		
Shared_interaction	YDR176W	cdc14rd31	1	0		
Shared_interaction	YDR178W	npr10	1	0		
Shared_interaction	YDR192C	hog1id46	1	0		
Shared_interaction	YDR225W	npi3	1	0		
Shared_interaction	YDR228C	npi3	1	0		
Shared_interaction	YDR254W	npi5	1	0		
Shared_interaction	YDR280W	npi3	1	0		
Shared_interaction	YDR298C	npi3	1	0		
Shared_interaction	YDR318W	npr7	1	0		
Shared_interaction	YDR328C	hog1id47	1	0		
Shared_interaction	YDR334W	npr14	1	0		
Shared_interaction	YDR335W	npr15	1	0		
Shared_interaction	YDR335W	npi3	1	0		
Shared_interaction	YDR335W	npr8	1	0		
Shared_interaction	YDR356W	pde2ra69	1	0		
Shared_interaction	YDR378C	npi1	1	0		
Shared_interaction	YDR378C	npr10	1	0		
Shared_interaction	YDR385W	npr10	1	0		
Shared_interaction	YDR394W	npi3	1	0		
Shared_interaction	YDR404C	npr12	1	0		
Shared_interaction	YDR432W	pde2ra76	1	0		
Shared_interaction	YDR451C	npi1	1	0		
Shared_interaction	YDR466W	hog1id47	1	0		
Shared_interaction	YDR477W	npr8	1	0		
Shared_interaction	YDR477W	npr12	1	0		
Shared_interaction	YDR499W	npr17	1	0		
Shared_interaction	YEL034W	npr16	1	0		
Shared_interaction	YER006W	npr17	1	0		
Shared_interaction	YER027C	npr15	1	0		
Shared_interaction	YER031C	npi4	1	0		
Shared_interaction	YER031C	hog1id48	1	0		
Shared_interaction	YER068W	npr8	1	0		
Shared_interaction	YER087CB	npr16	1	0		
Shared_interaction	YER107C	npr10	1	0		
Shared_interaction	YER111C	npi3	1	0		
Shared_interaction	YER111C	npi5	1	0		
Shared_interaction	YER112W	hog1id46	1	0		
Shared_interaction	YER112W	npr9	1	0		
Shared_interaction	YER122C	npi1	1	0		
Shared_interaction	YER122C	npi3	1	0		
Shared_interaction	YER125W	hog1rd57	1	0		
Shared_interaction	YER126C	npi1	1	0		
Shared_interaction	YER151C	npi1	1	0		
Shared_interaction	YER153C	npi1	1	0		
Shared_interaction	YER153C	hog1id46	1	0		
Shared_interaction	YER155C	npi3	1	0		
Shared_interaction	YER161C	pde2id62	1	0		
Shared_interaction	YER161C	pde2ra67	1	0		
Shared_interaction	YER161C	pde2id64	1	0		
Shared_interaction	YER161C	npi4	1	0		
Shared_interaction	YER161C	hog1id48	1	0		
Shared_interaction	YER161C	npr11	1	0		
Shared_interaction	YER161C	npi5	1	0		
Shared_interaction	YER172C	hog1ia45	1	0		
Shared_interaction	YFL005W	hog1id44	1	0		
Shared_interaction	YFL009W	npr17	1	0		
Shared_interaction	YFL009W	hog1id42	1	0		
Shared_interaction	YFL028C	npr12	1	0		
Shared_interaction	YFL039C	hog1id47	1	0		
Shared_interaction	YFL049W	npi1	1	0		
Shared_interaction	YFR004W	cdc14rd31	1	0		
Shared_interaction	YFR014C	hog1rd55	1	0		
Shared_interaction	YFR028C	cdc14id21	1	0		
Shared_interaction	YFR028C	hog1id46	1	0		
Shared_interaction	YFR031C	npr17	1	0		
Shared_interaction	YFR052W	hog1id42	1	0		
Shared_interaction	YGL016W	npi5	1	0		
Shared_interaction	YGL035C	npr8	1	0		
Shared_interaction	YGL038C	npr12	1	0		
Shared_interaction	YGL048C	cdc14rd35	1	0		
Shared_interaction	YGL059W	cdc14id25	1	0		
Shared_interaction	YGL059W	hog1rd57	1	0		
Shared_interaction	YGL060W	npr17	1	0		
Shared_interaction	YGL073W	npi1	1	0		
Shared_interaction	YGL099W	cdc14rd31	1	0		
Shared_interaction	YGL099W	npr17	1	0		
Shared_interaction	YGL116W	npi3	1	0		
Shared_interaction	YGL120C	hog1rd55	1	0		
Shared_interaction	YGL179C	hog1id48	1	0		
Shared_interaction	YGL179C	npi5	1	0		
Shared_interaction	YGL180W	npr7	1	0		
Shared_interaction	YGL201C	npi6	1	0		
Shared_interaction	YGR005C	cdc14rd31	1	0		
Shared_interaction	YGR005C	hog1id46	1	0		
Shared_interaction	YGR026W	npr9	1	0		
Shared_interaction	YGR030C	pde2ra76	1	0		
Shared_interaction	YGR040W	hog1rd55	1	0		
Shared_interaction	YGR040W	cdc14id21	1	0		
Shared_interaction	YGR040W	cdc14rd37	1	0		
Shared_interaction	YGR052W	pde2ra70	1	0		
Shared_interaction	YGR052W	npr15	1	0		
Shared_interaction	YGR056W	npi2	1	0		
Shared_interaction	YGR056W	npr13	1	0		
Shared_interaction	YGR092W	npr15	1	0		
Shared_interaction	YGR092W	pde2ra70	1	0		
Shared_interaction	YGR095C	npr16	1	0		
Shared_interaction	YGR104C	npr10	1	0		
Shared_interaction	YGR105W	npi3	1	0		
Shared_interaction	YGR159C	cdc14ra40	1	0		
Shared_interaction	YGR159C	npr9	1	0		
Shared_interaction	YGR180C	cdc14rd41	1	0		
Shared_interaction	YGR180C	pde2ra68	1	0		
Shared_interaction	YGR180C	pde2ra76	1	0		
Shared_interaction	YGR180C	npr7	1	0		
Shared_interaction	YGR180C	npi5	1	0		
Shared_interaction	YGR180C	npr17	1	0		
Shared_interaction	YGR208W	npr17	1	0		
Shared_interaction	YGR218W	npr16	1	0		
Shared_interaction	YGR218W	cdc14rd31	1	0		
Shared_interaction	YGR252W	npr17	1	0		
Shared_interaction	YGR252W	hog1id49	1	0		
Shared_interaction	YGR258C	npi3	1	0		
Shared_interaction	YGR270W	pde2ra67	1	0		
Shared_interaction	YGR270W	npr13	1	0		
Shared_interaction	YGR282C	npi5	1	0		
Shared_interaction	YHL009C	cdc14rd31	1	0		
Shared_interaction	YHL020C	npr16	1	0		
Shared_interaction	YHL023C	npr7	1	0		
Shared_interaction	YHL023C	npr17	1	0		
Shared_interaction	YHL031C	npi3	1	0		
Shared_interaction	YHR027C	cdc14ra40	1	0		
Shared_interaction	YHR027C	npi1	1	0		
Shared_interaction	YHR056C	npr7	1	0		
Shared_interaction	YHR069C	hog1id42	1	0		
Shared_interaction	YHR072WA	npr12	1	0		
Shared_interaction	YHR073W	npi6	1	0		
Shared_interaction	YHR089C	npr11	1	0		
Shared_interaction	YHR090C	npr16	1	0		
Shared_interaction	YHR094C	npr10	1	0		
Shared_interaction	YHR096C	npr8	1	0		
Shared_interaction	YHR099W	cdc14id26	1	0		
Shared_interaction	YHR099W	cdc14id25	1	0		
Shared_interaction	YHR099W	hog1id48	1	0		
Shared_interaction	YHR099W	hog1id42	1	0		
Shared_interaction	YHR099W	hog1id47	1	0		
Shared_interaction	YHR105W	cdc14rd31	1	0		
Shared_interaction	YHR119W	cdc14rd31	1	0		
Shared_interaction	YHR154W	cdc14rd35	1	0		
Shared_interaction	YHR193C	npi3	1	0		
Shared_interaction	YIL004C	npi1	1	0		
Shared_interaction	YIL007C	pde2ra68	1	0		
Shared_interaction	YIL035C	npr14	1	0		
Shared_interaction	YIL035C	cdc14rd36	1	0		
Shared_interaction	YIL095W	pde2ra76	1	0		
Shared_interaction	YIL095W	npi5	1	0		
Shared_interaction	YIL115C	npi1	1	0		
Shared_interaction	YIL144W	npi5	1	0		
Shared_interaction	YIL155C	hog1id44	1	0		
Shared_interaction	YIR010W	pde2id61	1	0		
Shared_interaction	YIR010W	npi1	1	0		
Shared_interaction	YJL052W	cdc14rd37	1	0		
Shared_interaction	YJL076W	cdc14rd30	1	0		
Shared_interaction	YJL076W	npr7	1	0		
Shared_interaction	YJL084C	npr13	1	0		
Shared_interaction	YJL092W	hog1id42	1	0		
Shared_interaction	YJL098W	hog1id42	1	0		
Shared_interaction	YJL115W	npi5	1	0		
Shared_interaction	YJL115W	cdc14rd31	1	0		
Shared_interaction	YJL115W	npr12	1	0		
Shared_interaction	YJL141C	npr11	1	0		
Shared_interaction	YJL164C	hog1id46	1	0		
Shared_interaction	YJL187C	cdc14rd39	1	0		
Shared_interaction	YJL187C	npr15	1	0		
Shared_interaction	YJL189W	npr15	1	0		
Shared_interaction	YJR019C	npr9	1	0		
Shared_interaction	YJR046W	npr13	1	0		
Shared_interaction	YJR053W	npr12	1	0		
Shared_interaction	YJR065C	npi2	1	0		
Shared_interaction	YJR066W	cdc14rd41	1	0		
Shared_interaction	YJR093C	pde2id64	1	0		
Shared_interaction	YJR148W	npr7	1	0		
Shared_interaction	YJR148W	npr17	1	0		
Shared_interaction	YKL038W	npi3	1	0		
Shared_interaction	YKL042W	hog1id46	1	0		
Shared_interaction	YKL067W	npi5	1	0		
Shared_interaction	YKL108W	npr17	1	0		
Shared_interaction	YKL113C	npi3	1	0		
Shared_interaction	YKL126W	npr17	1	0		
Shared_interaction	YKL130C	npr17	1	0		
Shared_interaction	YKL139W	npr10	1	0		
Shared_interaction	YKL139W	cdc14rd31	1	0		
Shared_interaction	YKL168C	npi1	1	0		
Shared_interaction	YKL181W	cdc14rd31	1	0		
Shared_interaction	YKL181W	npi5	1	0		
Shared_interaction	YKL181W	hog1id42	1	0		
Shared_interaction	YKL185W	hog1id46	1	0		
Shared_interaction	YKL186C	pde2ra76	1	0		
Shared_interaction	YKL186C	npr17	1	0		
Shared_interaction	YKL193C	pde2ra67	1	0		
Shared_interaction	YKL193C	npr10	1	0		
Shared_interaction	YKL203C	npr8	1	0		
Shared_interaction	YKR009C	npi1	1	0		
Shared_interaction	YKR031C	npi5	1	0		
Shared_interaction	YKR039W	hog1rd56	1	0		
Shared_interaction	YKR039W	npr8	1	0		
Shared_interaction	YKR081C	npr7	1	0		
Shared_interaction	YKR092C	npr9	1	0		
Shared_interaction	YLL021W	npr16	1	0		
Shared_interaction	YLL024C	npr7	1	0		
Shared_interaction	YLL026W	cdc14rd30	1	0		
Shared_interaction	YLR006C	npr9	1	0		
Shared_interaction	YLR015W	npi1	1	0		
Shared_interaction	YLR015W	npr10	1	0		
Shared_interaction	YLR021W	npr10	1	0		
Shared_interaction	YLR025W	hog1id42	1	0		
Shared_interaction	YLR026C	pde2id62	1	0		
Shared_interaction	YLR067C	npi5	1	0		
Shared_interaction	YLR071C	npr12	1	0		
Shared_interaction	YLR075W	cdc14rd41	1	0		
Shared_interaction	YLR075W	pde2ra68	1	0		
Shared_interaction	YLR075W	pde2ra76	1	0		
Shared_interaction	YLR075W	npr17	1	0		
Shared_interaction	YLR075W	npr7	1	0		
Shared_interaction	YLR075W	npi5	1	0		
Shared_interaction	YLR078C	npr14	1	0		
Shared_interaction	YLR096W	cdc14rd30	1	0		
Shared_interaction	YLR113W	npi1	1	0		
Shared_interaction	YLR116W	cdc14rd39	1	0		
Shared_interaction	YLR127C	npr9	1	0		
Shared_interaction	YLR223C	npi5	1	0		
Shared_interaction	YLR229C	npi3	1	0		
Shared_interaction	YLR305C	hog1id48	1	0		
Shared_interaction	YLR306W	hog1id42	1	0		
Shared_interaction	YLR306W	npr10	1	0		
Shared_interaction	YLR314C	cdc14id19	1	0		
Shared_interaction	YLR314C	hog1id42	1	0		
Shared_interaction	YLR318W	npi3	1	0		
Shared_interaction	YLR350W	npr7	1	0		
Shared_interaction	YLR362W	cdc14ra40	1	0		
Shared_interaction	YLR396C	npi5	1	0		
Shared_interaction	YLR399C	npr7	1	0		
Shared_interaction	YLR418C	npi5	1	0		
Shared_interaction	YLR438CA	cdc14id21	1	0		
Shared_interaction	YLR438CA	npi1	1	0		
Shared_interaction	YLR438CA	npr7	1	0		
Shared_interaction	YLR453C	pde2ra70	1	0		
Shared_interaction	YML007W	npi5	1	0		
Shared_interaction	YML010W	cdc14rd35	1	0		
Shared_interaction	YML031W	cdc14rd30	1	0		
Shared_interaction	YML057W	npr9	1	0		
Shared_interaction	YML062C	npr9	1	0		
Shared_interaction	YML063W	npi3	1	0		
Shared_interaction	YML064C	hog1id42	1	0		
Shared_interaction	YML064C	npr12	1	0		
Shared_interaction	YML069W	npi3	1	0		
Shared_interaction	YML074C	npr7	1	0		
Shared_interaction	YML091C	hog1id49	1	0		
Shared_interaction	YML091C	npi5	1	0		
Shared_interaction	YMR039C	npr13	1	0		
Shared_interaction	YMR061W	cdc14rd30	1	0		
Shared_interaction	YMR061W	hog1id42	1	0		
Shared_interaction	YMR061W	npr16	1	0		
Shared_interaction	YMR127C	hog1ia45	1	0		
Shared_interaction	YMR127C	npr10	1	0		
Shared_interaction	YMR129W	pde2ra67	1	0		
Shared_interaction	YMR129W	pde2id64	1	0		
Shared_interaction	YMR129W	npi4	1	0		
Shared_interaction	YMR129W	hog1id48	1	0		
Shared_interaction	YMR139W	npr15	1	0		
Shared_interaction	YMR149W	npr9	1	0		
Shared_interaction	YMR229C	npr10	1	0		
Shared_interaction	YMR231W	cdc14rd30	1	0		
Shared_interaction	YMR236W	cdc14rd36	1	0		
Shared_interaction	YMR236W	cdc14rd31	1	0		
Shared_interaction	YMR240C	pde2ra65	1	0		
Shared_interaction	YMR240C	cdc14rd30	1	0		
