Interactor_A	Edge_Type	Interactor_B	Annotation	SI	FDR_Score	Match_FDR
pde2rd72	Constituent	YIL129C				
cdc14ra34	Constituent	YDL022W				
cdc14ra34	Constituent	YML072C				
cdc14ra34	Constituent	YOR153W				
cdc14rd36	Constituent	YCR002C				
cdc14rd36	Constituent	YEL032W				
cdc14rd36	Constituent	YER008C				
cdc14rd36	Constituent	YER155C				
cdc14rd36	Constituent	YFR048W				
cdc14rd36	Constituent	YKL101W	Kinase			
cdc14rd36	Constituent	YML029W				
cdc14rd36	Constituent	YOR093C				
cdc14rd36	Constituent	YOR153W				
cdc14rd36	Constituent	YPR042C				
cdc14rd36	Constituent	YPR156C				
npr13	Constituent	YBL007C				
npr13	Constituent	YBL051C				
npr13	Constituent	YBL054W				
npr13	Constituent	YDL022W				
npr13	Constituent	YDR182W				
npr13	Constituent	YDR293C				
npr13	Constituent	YDR348C				
npr13	Constituent	YDR389W				
npr13	Constituent	YDR436W	Phosphatase			
npr13	Constituent	YDR496C				
npr13	Constituent	YEL032W				
npr13	Constituent	YFL016C				
npr13	Constituent	YGL021W	Kinase			
npr13	Constituent	YGR054W				
npr13	Constituent	YGR138C		Yes		
npr13	Constituent	YHL008C				
npr13	Constituent	YIL047C				
npr13	Constituent	YJR049C				
npr13	Constituent	YKL126W	Kinase			
npr13	Constituent	YLL028W		Yes		
npr13	Constituent	YLR287C-A				
npr13	Constituent	YML072C				
npr13	Constituent	YMR295C				
npr13	Constituent	YNR008W				
npr13	Constituent	YOL081W				
npr13	Constituent	YPL019C				
npr13	Constituent	YPR156C		Yes		
pde2ra70	Constituent	YER155C				
pde2ra70	Constituent	YIL084C				
pde2ra70	Constituent	YIL095W	Kinase			
pde2ra70	Constituent	YLR138W				
pde2ra70	Constituent	YOL059W				
pde2ra70	Constituent	YPR156C				
pde2ra70	Constituent	YPL019C				
cdc14rd32	Constituent	YBL007C				
cdc14rd32	Constituent	YDL022W				
cdc14rd32	Constituent	YDR186C				
cdc14rd32	Constituent	YJL134W				
cdc14rd32	Constituent	YPR042C				
cdc14rd32	Constituent	YAL031C				
cdc14rd32	Constituent	YGR004W				
cdc14rd32	Constituent	YLR436C				
hog1ra51	Constituent	YOR175C				
hog1ra51	Constituent	YJR059W	Kinase			
hog1ra51	Constituent	YLR436C				
hog1ra51	Constituent	YOR204W				
hog1rd53	Constituent	YDL201W				
hog1rd53	Constituent	YLR206W				
hog1rd53	Constituent	YNR008W				
hog1rd53	Constituent	YOL013C				
hog1rd53	Constituent	YPL070W				
npr10	Constituent	YBL007C				
npr10	Constituent	YDL022W				
npr10	Constituent	YDR001C				
npr10	Constituent	YDR108W				
npr10	Constituent	YDR186C				
npr10	Constituent	YDR326C				
npr10	Constituent	YER040W				
npr10	Constituent	YER111C				
npr10	Constituent	YER157W				
npr10	Constituent	YFR016C				
npr10	Constituent	YFR017C				
npr10	Constituent	YGR100W				
npr10	Constituent	YGR161C				
npr10	Constituent	YHL003C				
npr10	Constituent	YHR005C				
npr10	Constituent	YHR016C				
npr10	Constituent	YHR131C				
npr10	Constituent	YIR010W				
npr10	Constituent	YJL084C				
npr10	Constituent	YJR005W				
npr10	Constituent	YJR059W	Kinase	Yes		
npr10	Constituent	YKL146W				
npr10	Constituent	YKL168C	Kinase			
npr10	Constituent	YKR090W				
npr10	Constituent	YLL043W				
npr10	Constituent	YLR386W				
npr10	Constituent	YMR261C				
npr10	Constituent	YNL027W				
npr10	Constituent	YNL299W				
npr10	Constituent	YNR008W				
npr10	Constituent	YNR039C				
npr10	Constituent	YNR047W	Kinase			
npr10	Constituent	YOR204W				
npr10	Constituent	YPL020C				
npr10	Constituent	YPL085W				
npr10	Constituent	YPL137C				
pde2ra67	Constituent	YGL140C				
pde2ra67	Constituent	YGL181W				
pde2ra67	Constituent	YHL003C				
pde2ra67	Constituent	YHR103W				
pde2ra67	Constituent	YJL165C	Kinase			
pde2ra67	Constituent	YML119W				
pde2ra67	Constituent	YAL031C				
pde2ra67	Constituent	YBL007C				
pde2ra67	Constituent	YGR004W				
pde2ra67	Constituent	YJR059W	Kinase			
pde2ra67	Constituent	YLR436C				
pde2ra67	Constituent	YOR204W				
YNL055C	Shared_Interaction	cdc14rd30				
YOR158W	Shared_Interaction	npi1				
YFR053C	Shared_Interaction	pde2ra67				
YLR353W	Shared_Interaction	pde2id61				
YDR049W	Shared_Interaction	pde2ra76				
YPL037C	Shared_Interaction	cdc14rd41				
YER164W	Shared_Interaction	pde2ra67				
YBR102C	Shared_Interaction	pde2ra68				
YNL244C	Shared_Interaction	npi1				
YJL164C	Shared_Interaction	npi1				
YLR025W	Shared_Interaction	pde2ra68				
YBL085W	Shared_Interaction	cdc14id21				
YDR256C	Shared_Interaction	cdc14rd35				
YDR390C	Shared_Interaction	pde2id64				
YHR165C	Shared_Interaction	pde2rd75				
YBL024W	Shared_Interaction	hog1ia45				
YJL187C	Shared_Interaction	npi3				
YHR005C	Shared_Interaction	npi1				
YNL244C	Shared_Interaction	hog1id46				
YPR102C	Shared_Interaction	hog1id47				
YPR119W	Shared_Interaction	cdc14id26				
YBR260C	Shared_Interaction	pde2ra69				
YDR091C	Shared_Interaction	hog1ra51				
YGR245C	Shared_Interaction	npr8				
YDR113C	Shared_Interaction	cdc14ra40				
YGR090W	Shared_Interaction	npi5				
YER161C	Shared_Interaction	cdc14rd30				
YLR182W	Shared_Interaction	npr11				
YLL004W	Shared_Interaction	cdc14ra40				
YKR022C	Shared_Interaction	hog1rd57				
YNL110C	Shared_Interaction	hog1rd57				
YER161C	Shared_Interaction	npr12				
YOR362C	Shared_Interaction	pde2ra68				
YCR072C	Shared_Interaction	cdc14id21				
YBR084C-A	Shared_Interaction	npr16				
YGL031C	Shared_Interaction	hog1rd57				
YGR005C	Shared_Interaction	npi1				
YHR089C	Shared_Interaction	hog1ra51				
YDR432W	Shared_Interaction	npr7				
YNL227C	Shared_Interaction	pde2id63				
YOR344C	Shared_Interaction	npi5				
YOR358W	Shared_Interaction	npi5				
YMR077C	Shared_Interaction	npi6				
YJL076W	Shared_Interaction	npr15				
YJR135C	Shared_Interaction	npi1				
YDR466W	Shared_Interaction	pde2ra68				
YLR268W	Shared_Interaction	npi1				
YOR083W	Shared_Interaction	cdc14rd30				
YGL003C	Shared_Interaction	cdc14ra40				
YFR036W	Shared_Interaction	cdc14rd36				
YNL113W	Shared_Interaction	pde2ra69				
YAR019C	Shared_Interaction	cdc14ra40				
YOR290C	Shared_Interaction	pde2ra68				
YDR448W	Shared_Interaction	cdc14ra40				
YLR430W	Shared_Interaction	cdc14rd30				
YBR260C	Shared_Interaction	npr7				
YOL072W	Shared_Interaction	npi3				
YDR054C	Shared_Interaction	npr10				
YGR270W	Shared_Interaction	pde2ra76				
YPL012W	Shared_Interaction	pde2ra70				
YPR025C	Shared_Interaction	cdc14rd31				
YJR076C	Shared_Interaction	hog1id46				
YLR449W	Shared_Interaction	hog1id49				
YHR184W	Shared_Interaction	npi3				
YKL213C	Shared_Interaction	cdc14rd36				
YOR310C	Shared_Interaction	pde2ra68				
YNL330C	Shared_Interaction	pde2ra76				
YJL080C	Shared_Interaction	cdc14rd30				
YOR026W	Shared_Interaction	npr8				
YGL245W	Shared_Interaction	hog1id42				
YPL240C	Shared_Interaction	cdc14ra40				
YIL068C	Shared_Interaction	npr9				
YGR241C	Shared_Interaction	hog1id46				
YDR359C	Shared_Interaction	cdc14rd35				
YHR089C	Shared_Interaction	cdc14id19				
YGR222W	Shared_Interaction	hog1id42				
YOR213C	Shared_Interaction	hog1id42				
YNL101W	Shared_Interaction	hog1id42				
YJR076C	Shared_Interaction	cdc14id21				
YML098W	Shared_Interaction	npi3				
YBL057C	Shared_Interaction	npr11				
YBR173C	Shared_Interaction	cdc14rd30				
YJL106W	Shared_Interaction	cdc14ra34				
YML096W	Shared_Interaction	npr15				
YPL233W	Shared_Interaction	hog1id49				
YPR119W	Shared_Interaction	cdc14id25				
YMR129W	Shared_Interaction	pde2ra70				
YDR457W	Shared_Interaction	npi5				
YNL161W	Shared_Interaction	npr11				
YFL048C	Shared_Interaction	npr7				
YOL072W	Shared_Interaction	npi1				
YDR310C	Shared_Interaction	hog1id46				
YIL115C	Shared_Interaction	cdc14id21				
YOR083W	Shared_Interaction	hog1id49				
YNL330C	Shared_Interaction	npr17				
YDL159W	Shared_Interaction	cdc14rd30				
YKL185W	Shared_Interaction	cdc14rd30				
YNL277W	Shared_Interaction	npr16				
YPR023C	Shared_Interaction	cdc14rd31				
YNL070W	Shared_Interaction	npr17				
YFR053C	Shared_Interaction	pde2ra69				
YDR054C	Shared_Interaction	hog1id47				
YPR187W	Shared_Interaction	cdc14rd30				
YPL042C	Shared_Interaction	npi1				
YLR265C	Shared_Interaction	npr7				
YNR046W	Shared_Interaction	npi1				
YNL076W	Shared_Interaction	npi1				
YJL085W	Shared_Interaction	npi1				
YBL093C	Shared_Interaction	npi1				
YDL214C	Shared_Interaction	cdc14id21				
YPL082C	Shared_Interaction	pde2ra67				
YDL132W	Shared_Interaction	hog1rd57				
YPR160W	Shared_Interaction	cdc14rd31				
YOL016C	Shared_Interaction	pde2ra68				
YNL107W	Shared_Interaction	cdc14rd30				
YOL005C	Shared_Interaction	cdc14rd30				
YGR092W	Shared_Interaction	cdc14rd36				
YDR103W	Shared_Interaction	pde2ra69				
YAL017W	Shared_Interaction	pde2ra69				
YHR089C	Shared_Interaction	hog1id42				
YDR477W	Shared_Interaction	hog1rd50				
YOR213C	Shared_Interaction	npr10				
YLR240W	Shared_Interaction	npr10				
YDR113C	Shared_Interaction	cdc14rd30				
YPL180W	Shared_Interaction	cdc14rd31				
YCR009C	Shared_Interaction	npi1				
YKL018W	Shared_Interaction	cdc14rd30				
YDL042C	Shared_Interaction	hog1rd55				
YNL031C	Shared_Interaction	npr7				
YMR139W	Shared_Interaction	npi5				
YLR370C	Shared_Interaction	npi5				
YCR016W	Shared_Interaction	npi5				
YOR078W	Shared_Interaction	npi5				
YPR055W	Shared_Interaction	npi1				
YOR204W	Shared_Interaction	hog1id47				
YIL004C	Shared_Interaction	npr10				
YKL009W	Shared_Interaction	cdc14ra40				
YBL011W	Shared_Interaction	npr12				
YKL166C	Shared_Interaction	npr8				
YMR173W	Shared_Interaction	npr10				
YDR335W	Shared_Interaction	cdc14rd30				
YPL001W	Shared_Interaction	hog1id46				
YBL071W-A	Shared_Interaction	npr17				
YPL140C	Shared_Interaction	npr7				
YNL317W	Shared_Interaction	npr7				
YML012W	Shared_Interaction	npi1				
YMR031C	Shared_Interaction	npi2				
YKL101W	Shared_Interaction	hog1id49				
YER019W	Shared_Interaction	npi3				
YKL099C	Shared_Interaction	npi3				
YDR273W	Shared_Interaction	npi3				
YLR276C	Shared_Interaction	npi4				
YJL050W	Shared_Interaction	npi1				
YPL106C	Shared_Interaction	npi1				
YOL006C	Shared_Interaction	hog1id46				
YNL307C	Shared_Interaction	npi5				
YOR028C	Shared_Interaction	npr11				
YLR147C	Shared_Interaction	npr11				
YBR211C	Shared_Interaction	pde2id64				
YNL124W	Shared_Interaction	pde2ra68				
YBR135W	Shared_Interaction	hog1id47				
YNL121C	Shared_Interaction	npr12				
YDR091C	Shared_Interaction	pde2ra67				
YOL072W	Shared_Interaction	npi5				
YCR002C	Shared_Interaction	npr7				
YER118C	Shared_Interaction	npi1				
YER143W	Shared_Interaction	npi1				
YDL014W	Shared_Interaction	npi5				
YBL003C	Shared_Interaction	cdc14rd32				
YAR018C	Shared_Interaction	hog1id46				
YGL043W	Shared_Interaction	hog1id44				
YKL103C	Shared_Interaction	npr8				
YDR334W	Shared_Interaction	npr15				
YPL180W	Shared_Interaction	npr15				
YOL038W	Shared_Interaction	npi1				
YPR046W	Shared_Interaction	npi1				
YNL261W	Shared_Interaction	npr7				
YDR466W	Shared_Interaction	cdc14rd30				
YMR139W	Shared_Interaction	cdc14rd30				
YAR014C	Shared_Interaction	hog1id42				
YOR191W	Shared_Interaction	npi5				
YPL126W	Shared_Interaction	npi5				
YML065W	Shared_Interaction	cdc14rd30				
YKL052C	Shared_Interaction	hog1id48				
YDL220C	Shared_Interaction	npr10				
YOR332W	Shared_Interaction	npr7				
YPL269W	Shared_Interaction	npi1				
YBL075C	Shared_Interaction	npr7				
YOL111C	Shared_Interaction	npr16				
YPL204W	Shared_Interaction	npr12				
YMR129W	Shared_Interaction	cdc14rd31				
YPL235W	Shared_Interaction	cdc14rd31				
YLL024C	Shared_Interaction	cdc14rd36				
YGR090W	Shared_Interaction	npi3				
YGR180C	Shared_Interaction	npi3				
YIL150C	Shared_Interaction	hog1id46				
YJL050W	Shared_Interaction	hog1id46				
YLR265C	Shared_Interaction	npr17				
YOR115C	Shared_Interaction	npi5				
YCR072C	Shared_Interaction	npi1				
YKR002W	Shared_Interaction	npi1				
YAL034W-A	Shared_Interaction	cdc14rd31				
YKL196C	Shared_Interaction	cdc14rd36				
YKL171W	Shared_Interaction	npr8				
YDR432W	Shared_Interaction	npr12				
YIL143C	Shared_Interaction	npr11				
YJL210W	Shared_Interaction	npr10				
YAL017W	Shared_Interaction	npr7				
YNL244C	Shared_Interaction	npi4				
YNL227C	Shared_Interaction	npi4				
YNL227C	Shared_Interaction	npi1				
YDL111C	Shared_Interaction	npi5				
YPL043W	Shared_Interaction	npi5				
YHR158C	Shared_Interaction	hog1id42				
YGL187C	Shared_Interaction	hog1id42				
YCL028W	Shared_Interaction	cdc14rd31				
YHR089C	Shared_Interaction	pde2ra67				
YNL183C	Shared_Interaction	cdc14rd31				
YLL024C	Shared_Interaction	cdc14rd31				
YPR121W	Shared_Interaction	npr12				
YLL036C	Shared_Interaction	cdc14ra40				
YBL023C	Shared_Interaction	npr14				
YHR090C	Shared_Interaction	npi4				
YNL161W	Shared_Interaction	cdc14rd31				
YKL196C	Shared_Interaction	cdc14rd31				
YHR197W	Shared_Interaction	hog1id42				
YOL018C	Shared_Interaction	cdc14rd30				
YOR207C	Shared_Interaction	npi3				
YBR111W-A	Shared_Interaction	npi3				
YML048W	Shared_Interaction	npr16				
YOR191W	Shared_Interaction	npr16				
YNL069C	Shared_Interaction	npr10				
YER154W	Shared_Interaction	npr8				
YOL041C	Shared_Interaction	npr7				
YLR103C	Shared_Interaction	npi1				
YKL014C	Shared_Interaction	hog1rd57				
YLR044C	Shared_Interaction	hog1id46				
YFR053C	Shared_Interaction	hog1id48				
YNL154C	Shared_Interaction	hog1rd57				
YIL115C	Shared_Interaction	cdc14rd31				
YJL106W	Shared_Interaction	cdc14rd37				
YJL106W	Shared_Interaction	cdc14id21				
YJL164C	Shared_Interaction	hog1ia43				
YDR436W	Shared_Interaction	npr9				
YPL204W	Shared_Interaction	hog1ia45				
YGL245W	Shared_Interaction	npr15				
YMR139W	Shared_Interaction	cdc14rd31				
YDL095W	Shared_Interaction	npr10				
YDR099W	Shared_Interaction	npi3				
YDR028C	Shared_Interaction	npr14				
YKL068W	Shared_Interaction	pde2ra67				
YOR351C	Shared_Interaction	npr11				
YKL180W	Shared_Interaction	npr8				
YDL042C	Shared_Interaction	hog1id42				
YOL045W	Shared_Interaction	npi3				
YNL227C	Shared_Interaction	hog1id46				
YDL064W	Shared_Interaction	npr9				
YNL263C	Shared_Interaction	npr7				
YOL133W	Shared_Interaction	npi1				
YGR135W	Shared_Interaction	npr7				
YGR135W	Shared_Interaction	npi1				
YKL057C	Shared_Interaction	npi5				
YHL030W	Shared_Interaction	npr13				
YHR118C	Shared_Interaction	npi5				
YLR452C	Shared_Interaction	npi5				
YDL116W	Shared_Interaction	cdc14rd36				
YER032W	Shared_Interaction	npr16				
YKL142W	Shared_Interaction	npi3				
YGL076C	Shared_Interaction	npi3				
YDR457W	Shared_Interaction	npi3				
YAR019C	Shared_Interaction	cdc14rd31				
YBL003C	Shared_Interaction	pde2ra67				
YGR262C	Shared_Interaction	npr10				
YDR392W	Shared_Interaction	hog1id48				
YKL009W	Shared_Interaction	hog1rd57				
YDR432W	Shared_Interaction	pde2id63				
YDL117W	Shared_Interaction	npr12				
YLR268W	Shared_Interaction	hog1id49				
YJL187C	Shared_Interaction	hog1ia45				
YDR477W	Shared_Interaction	cdc14rd36				
YNL041C	Shared_Interaction	npr9				
YDL078C	Shared_Interaction	npr9				
YBL017C	Shared_Interaction	npr9				
YGL180W	Shared_Interaction	npi5				
YJL122W	Shared_Interaction	npi2				
YER031C	Shared_Interaction	npr16				
YJL187C	Shared_Interaction	npr8				
YDR333C	Shared_Interaction	npr9				
YAL017W	Shared_Interaction	hog1id44				
YHR154W	Shared_Interaction	pde2id64				
YNL307C	Shared_Interaction	npi3				
YIL095W	Shared_Interaction	pde2id61				
YDL014W	Shared_Interaction	cdc14rd31				
YGR135W	Shared_Interaction	npi3				
YPR160W	Shared_Interaction	npi5				
YNL307C	Shared_Interaction	hog1id46				
YDR510W	Shared_Interaction	hog1ia45				
YPL037C	Shared_Interaction	npr17				
YCL059C	Shared_Interaction	npr7				
YPL042C	Shared_Interaction	npi3				
YDR012W	Shared_Interaction	npr16				
YGL179C	Shared_Interaction	hog1rd57				
YKL014C	Shared_Interaction	cdc14rd30				
YJL198W	Shared_Interaction	npi3				
YMR308C	Shared_Interaction	hog1id47				
YBR028C	Shared_Interaction	npr12				
YOL005C	Shared_Interaction	npi2				
YNL031C	Shared_Interaction	npi5				
YHR154W	Shared_Interaction	npi6				
YFR046C	Shared_Interaction	hog1id46				
YKL166C	Shared_Interaction	cdc14id21				
YER165W	Shared_Interaction	npr14				
YDR190C	Shared_Interaction	npr9				
YOL005C	Shared_Interaction	npr9				
YER165W	Shared_Interaction	hog1id47				
YNL307C	Shared_Interaction	cdc14id22				
YOR332W	Shared_Interaction	npr17				
YDR477W	Shared_Interaction	cdc14ra40				
YGL120C	Shared_Interaction	pde2ra65				
YGR231C	Shared_Interaction	npr9				
YLR032W	Shared_Interaction	npr9				
YLR305C	Shared_Interaction	npr9				
YER139C	Shared_Interaction	hog1id46				
YHR058C	Shared_Interaction	npi5				
YKL117W	Shared_Interaction	npi5				
YER125W	Shared_Interaction	npi1				
YPR070W	Shared_Interaction	hog1id42				
YJL080C	Shared_Interaction	hog1id42				
YDR308C	Shared_Interaction	npr17				
YMR033W	Shared_Interaction	npr17				
YKR002W	Shared_Interaction	hog1id42				
YDL134C	Shared_Interaction	npr10				
YHR170W	Shared_Interaction	npi1				
YHR089C	Shared_Interaction	npi1				
YBR009C	Shared_Interaction	npr7				
YLR450W	Shared_Interaction	npr12				
YNR035C	Shared_Interaction	npr12				
YPR119W	Shared_Interaction	hog1id47				
YPR187W	Shared_Interaction	npr8				
YNL225C	Shared_Interaction	npr16				
YDR404C	Shared_Interaction	npi3				
YPL131W	Shared_Interaction	npi1				
YMR120C	Shared_Interaction	npi3				
YML102W	Shared_Interaction	npi3				
YOR078W	Shared_Interaction	npi3				
YGL245W	Shared_Interaction	hog1id46				
YHR058C	Shared_Interaction	npr17				
YNL307C	Shared_Interaction	npr8				
YJL115W	Shared_Interaction	npi1				
YFL038C	Shared_Interaction	npr8				
YOL005C	Shared_Interaction	npr8				
YOR056C	Shared_Interaction	npr13				
YNL271C	Shared_Interaction	npi5				
YKL145W	Shared_Interaction	npi5				
YPL082C	Shared_Interaction	cdc14rd32				
YMR129W	Shared_Interaction	npi3				
YNL104C	Shared_Interaction	npr9				
YOR078W	Shared_Interaction	npr9				
YBL088C	Shared_Interaction	npr9				
YBL046W	Shared_Interaction	npr9				
YHR087W	Shared_Interaction	npr9				
YLR175W	Shared_Interaction	npr16				
YAL005C	Shared_Interaction	cdc14rd35				
YLR438C-A	Shared_Interaction	npi1				
YMR153W	Shared_Interaction	npi1				
YLR166C	Shared_Interaction	cdc14rd31				
YLR249W	Shared_Interaction	npr17				
YPL126W	Shared_Interaction	npr12				
YML035C	Shared_Interaction	npr12				
YML001W	Shared_Interaction	npr8				
YMR001C	Shared_Interaction	npi2				
YER006W	Shared_Interaction	npr7				
YOR362C	Shared_Interaction	npi3				
YGL120C	Shared_Interaction	hog1rd57				
YGL205W	Shared_Interaction	npi3				
YKL016C	Shared_Interaction	npi3				
YBR211C	Shared_Interaction	npr17				
YPL012W	Shared_Interaction	npr17				
YNL222W	Shared_Interaction	npr17				
YNL271C	Shared_Interaction	npr17				
YGR113W	Shared_Interaction	hog1id44				
YGR167W	Shared_Interaction	npi5				
YNL002C	Shared_Interaction	npi5				
YHR084W	Shared_Interaction	npr13				
YMR186W	Shared_Interaction	hog1id46				
YOR244W	Shared_Interaction	npr7				
YPR016C	Shared_Interaction	npr9				
YNL178W	Shared_Interaction	hog1id48				
YDL116W	Shared_Interaction	npr15				
YKL068W	Shared_Interaction	npi1				
YDR523C	Shared_Interaction	npr8				
YER112W	Shared_Interaction	npr8				
YBR009C	Shared_Interaction	hog1rd57				
YPL248C	Shared_Interaction	pde2ra67				
YJL194W	Shared_Interaction	hog1id42				
YNL004W	Shared_Interaction	npr16				
YDR480W	Shared_Interaction	npr9				
YGL150C	Shared_Interaction	npi5				
YGR135W	Shared_Interaction	npi5				
YAR007C	Shared_Interaction	npr7				
YGL180W	Shared_Interaction	cdc14ia18				
YPL093W	Shared_Interaction	cdc14rd36				
YNL154C	Shared_Interaction	npi5				
YHL004W	Shared_Interaction	npr15				
YNL031C	Shared_Interaction	pde2ra65				
YOR290C	Shared_Interaction	npr7				
YJL006C	Shared_Interaction	hog1id42				
YDR439W	Shared_Interaction	npr17				
YLR079W	Shared_Interaction	npr17				
YKL049C	Shared_Interaction	npr17				
YOL139C	Shared_Interaction	npr17				
YPL031C	Shared_Interaction	hog1id46				
YFR053C	Shared_Interaction	npr10				
YER146W	Shared_Interaction	npr10				
YPL254W	Shared_Interaction	npr16				
YFL048C	Shared_Interaction	npi3				
YLR450W	Shared_Interaction	npi3				
YPL144W	Shared_Interaction	npi3				
YNL280C	Shared_Interaction	npi3				
YOL016C	Shared_Interaction	cdc14rd31				
YMR196W	Shared_Interaction	npr12				
YPR191W	Shared_Interaction	npr12				
YDL111C	Shared_Interaction	npr12				
YDR224C	Shared_Interaction	pde2ra69				
YKL196C	Shared_Interaction	npi3				
YPL146C	Shared_Interaction	npi5				
YGR113W	Shared_Interaction	npi5				
YKL101W	Shared_Interaction	cdc14rd30				
YBR034C	Shared_Interaction	npr10				
YNL271C	Shared_Interaction	npr16				
YNL222W	Shared_Interaction	npr16				
YLR002C	Shared_Interaction	npr16				
YDL247W	Shared_Interaction	npr9				
YNL183C	Shared_Interaction	npr9				
YAL032C	Shared_Interaction	npi1				
YDL014W	Shared_Interaction	npi1				
YOR340C	Shared_Interaction	npi5				
YMR216C	Shared_Interaction	pde2id64				
YML001W	Shared_Interaction	hog1id42				
YGR270W	Shared_Interaction	npr17				
YER105C	Shared_Interaction	npr17				
YML001W	Shared_Interaction	npr17				
YDR381W	Shared_Interaction	cdc14rd35				
YPL126W	Shared_Interaction	npi3				
YDL159W	Shared_Interaction	npr16				
YDR510W	Shared_Interaction	npr17				
YJL092W	Shared_Interaction	npi5				
YOR362C	Shared_Interaction	npr11				
YDR394W	Shared_Interaction	npr11				
YPL153C	Shared_Interaction	npi2				
YPL235W	Shared_Interaction	npi5				
YJR076C	Shared_Interaction	hog1id44				
YBR082C	Shared_Interaction	hog1id44				
YNL272C	Shared_Interaction	npi1				
YPR019W	Shared_Interaction	npi1				
YPL204W	Shared_Interaction	pde2ra70				
YPR187W	Shared_Interaction	npr16				
YDR005C	Shared_Interaction	npr9				
YML048W	Shared_Interaction	npr9				
YLR229C	Shared_Interaction	npr13				
YDR523C	Shared_Interaction	hog1id42				
YOR340C	Shared_Interaction	npr17				
pde2ra67	Shared_Interaction	YLR240W				
pde2id61	Shared_Interaction	YNL110C				
npi5	Shared_Interaction	YDR343C				
cdc14rd31	Shared_Interaction	YOR027W				
pde2ra67	Shared_Interaction	YPL269W				
npi1	Shared_Interaction	YGL103W				
hog1id42	Shared_Interaction	YKL121W				
npi5	Shared_Interaction	YLR133W				
pde2ra67	Shared_Interaction	YJL194W				
pde2ra67	Shared_Interaction	YDL229W				
pde2ra67	Shared_Interaction	YJL098W				
cdc14rd31	Shared_Interaction	YOL133W				
cdc14rd31	Shared_Interaction	YDR113C				
npi5	Shared_Interaction	YLR265C				
hog1id42	Shared_Interaction	YMR048W				
npr7	Shared_Interaction	YLR399C				
hog1id42	Shared_Interaction	YKR022C				
npr7	Shared_Interaction	YIL144W				
npi5	Shared_Interaction	YBL011W				
hog1id42	Shared_Interaction	YNR054C				
hog1id42	Shared_Interaction	YNL227C				
npi1	Shared_Interaction	YJL039C				
npr10	Shared_Interaction	YER118C				
npi5	Shared_Interaction	YKL009W				
npr16	Shared_Interaction	YLL045C				
npi3	Shared_Interaction	YLR147C				
npr9	Shared_Interaction	YER013W				
npr7	Shared_Interaction	YOL018C				
