Interactor_A	Edge_Type	Interactor_B	Annotation	SI	FDR_Score	Match_FDR
pde2rd72	Constituent	YIL129C				
cdc14ra34	Constituent	YDL022W				
cdc14ra34	Constituent	YML072C				
cdc14ra34	Constituent	YOR153W				
cdc14rd36	Constituent	YCR002C				
cdc14rd36	Constituent	YEL032W				
cdc14rd36	Constituent	YER008C				
cdc14rd36	Constituent	YER155C				
cdc14rd36	Constituent	YFR048W				
cdc14rd36	Constituent	YKL101W	Kinase			
cdc14rd36	Constituent	YML029W				
cdc14rd36	Constituent	YOR093C				
cdc14rd36	Constituent	YOR153W				
cdc14rd36	Constituent	YPR042C				
cdc14rd36	Constituent	YPR156C				
npr13	Constituent	YBL007C				
npr13	Constituent	YBL051C				
npr13	Constituent	YBL054W				
npr13	Constituent	YDL022W				
npr13	Constituent	YDR182W				
npr13	Constituent	YDR293C				
npr13	Constituent	YDR348C				
npr13	Constituent	YDR389W				
npr13	Constituent	YDR436W	Phosphatase			
npr13	Constituent	YDR496C				
npr13	Constituent	YEL032W				
npr13	Constituent	YFL016C				
npr13	Constituent	YGL021W	Kinase			
npr13	Constituent	YGR054W				
npr13	Constituent	YGR138C		Yes		
npr13	Constituent	YHL008C				
npr13	Constituent	YIL047C				
npr13	Constituent	YJR049C				
npr13	Constituent	YKL126W	Kinase			
npr13	Constituent	YLL028W		Yes		
npr13	Constituent	YLR287C-A				
npr13	Constituent	YML072C				
npr13	Constituent	YMR295C				
npr13	Constituent	YNR008W				
npr13	Constituent	YOL081W				
npr13	Constituent	YPL019C				
npr13	Constituent	YPR156C		Yes		
pde2ra70	Constituent	YER155C				
pde2ra70	Constituent	YIL084C				
pde2ra70	Constituent	YIL095W	Kinase			
pde2ra70	Constituent	YLR138W				
pde2ra70	Constituent	YOL059W				
pde2ra70	Constituent	YPR156C				
pde2ra70	Constituent	YPL019C				
cdc14rd32	Constituent	YBL007C				
cdc14rd32	Constituent	YDL022W				
cdc14rd32	Constituent	YDR186C				
cdc14rd32	Constituent	YJL134W				
cdc14rd32	Constituent	YPR042C				
cdc14rd32	Constituent	YAL031C				
cdc14rd32	Constituent	YGR004W				
cdc14rd32	Constituent	YLR436C				
hog1ra51	Constituent	YOR175C				
hog1ra51	Constituent	YJR059W	Kinase			
hog1ra51	Constituent	YLR436C				
hog1ra51	Constituent	YOR204W				
hog1rd53	Constituent	YDL201W				
hog1rd53	Constituent	YLR206W				
hog1rd53	Constituent	YNR008W				
hog1rd53	Constituent	YOL013C				
hog1rd53	Constituent	YPL070W				
npr10	Constituent	YBL007C				
npr10	Constituent	YDL022W				
npr10	Constituent	YDR001C				
npr10	Constituent	YDR108W				
npr10	Constituent	YDR186C				
npr10	Constituent	YDR326C				
npr10	Constituent	YER040W				
npr10	Constituent	YER111C				
npr10	Constituent	YER157W				
npr10	Constituent	YFR016C				
npr10	Constituent	YFR017C				
npr10	Constituent	YGR100W				
npr10	Constituent	YGR161C				
npr10	Constituent	YHL003C				
npr10	Constituent	YHR005C				
npr10	Constituent	YHR016C				
npr10	Constituent	YHR131C				
npr10	Constituent	YIR010W				
npr10	Constituent	YJL084C				
npr10	Constituent	YJR005W				
npr10	Constituent	YJR059W	Kinase	Yes		
npr10	Constituent	YKL146W				
npr10	Constituent	YKL168C	Kinase			
npr10	Constituent	YKR090W				
npr10	Constituent	YLL043W				
npr10	Constituent	YLR386W				
npr10	Constituent	YMR261C				
npr10	Constituent	YNL027W				
npr10	Constituent	YNL299W				
npr10	Constituent	YNR008W				
npr10	Constituent	YNR039C				
npr10	Constituent	YNR047W	Kinase			
npr10	Constituent	YOR204W				
npr10	Constituent	YPL020C				
npr10	Constituent	YPL085W				
npr10	Constituent	YPL137C				
pde2ra67	Constituent	YGL140C				
pde2ra67	Constituent	YGL181W				
pde2ra67	Constituent	YHL003C				
pde2ra67	Constituent	YHR103W				
pde2ra67	Constituent	YJL165C	Kinase			
pde2ra67	Constituent	YML119W				
pde2ra67	Constituent	YAL031C				
pde2ra67	Constituent	YBL007C				
pde2ra67	Constituent	YGR004W				
pde2ra67	Constituent	YJR059W	Kinase			
pde2ra67	Constituent	YLR436C				
pde2ra67	Constituent	YOR204W				
YAL005C	Shared_interaction	npr9				
YAL017W	Shared_interaction	npr17				
YAL024C	Shared_interaction	npi2				
YAL030W	Shared_interaction	npr13				
YAL041W	Shared_interaction	cdc14id22				
YAL041W	Shared_interaction	hog1id46				
YBL003C	Shared_interaction	pde2id63				
YBL007C	Shared_interaction	hog1rd57				
YBL023C	Shared_interaction	npr12				
YBL026W	Shared_interaction	pde2ra67				
YBL041W	Shared_interaction	cdc14rd31				
YBL045C	Shared_interaction	cdc14rd30				
YBL047C	Shared_interaction	hog1id42				
YBL047C	Shared_interaction	npr10				
YBL103C	Shared_interaction	npi5				
YBR082C	Shared_interaction	npi3				
YBR083W	Shared_interaction	hog1id42				
YBR083W	Shared_interaction	npi3				
YBR093C	Shared_interaction	hog1id42				
YBR103W	Shared_interaction	npr8				
YBR103W	Shared_interaction	npr9				
YBR127C	Shared_interaction	npr10				
YBR130C	Shared_interaction	cdc14id19				
YBR130C	Shared_interaction	npi1				
YBR130C	Shared_interaction	hog1id42				
YBR133C	Shared_interaction	npi3				
YBR135W	Shared_interaction	cdc14rd31				
YBR138C	Shared_interaction	npr12				
YBR160W	Shared_interaction	npr10				
YBR172C	Shared_interaction	npr17				
YBR172C	Shared_interaction	npr16				
YBR245C	Shared_interaction	npr7				
YBR257W	Shared_interaction	npr9				
YBR272C	Shared_interaction	npr8				
YBR274W	Shared_interaction	cdc14rd31				
YCL014W	Shared_interaction	npr17				
YCL028W	Shared_interaction	cdc14rd35				
YCL029C	Shared_interaction	hog1id42				
YCR073W-A	Shared_interaction	npi5				
YDL017W	Shared_interaction	pde2ra67				
YDL020C	Shared_interaction	npr10				
YDL025C	Shared_interaction	npi4				
YDL035C	Shared_interaction	npi3				
YDL078C	Shared_interaction	hog1id46				
YDL088C	Shared_interaction	pde2ra69				
YDL088C	Shared_interaction	npr17				
YDL099W	Shared_interaction	npr17				
YDL100C	Shared_interaction	npr8				
YDL117W	Shared_interaction	npr16				
YDL117W	Shared_interaction	npr12				
YDL122W	Shared_interaction	npi3				
YDL140C	Shared_interaction	npr7				
YDL148C	Shared_interaction	npi3				
YDL153C	Shared_interaction	hog1id48				
YDL159W	Shared_interaction	hog1id47				
YDL161W	Shared_interaction	npi3				
YDL164C	Shared_interaction	npr7				
YDL164C	Shared_interaction	npr17				
YDL220C	Shared_interaction	cdc14ra40				
YDL220C	Shared_interaction	npi3				
YDL220C	Shared_interaction	cdc14rd30				
YDL220C	Shared_interaction	cdc14rd31				
YDL225W	Shared_interaction	cdc14rd30				
YDL225W	Shared_interaction	npr9				
YDL225W	Shared_interaction	npr16				
YDL227C	Shared_interaction	npi3				
YDR075W	Shared_interaction	npr7				
YDR075W	Shared_interaction	hog1id46				
YDR075W	Shared_interaction	npr12				
YDR087C	Shared_interaction	cdc14rd31				
YDR099W	Shared_interaction	cdc14rd39				
YDR123C	Shared_interaction	hog1id42				
YDR153C	Shared_interaction	npr14				
YDR164C	Shared_interaction	npr9				
YDR168W	Shared_interaction	npi1				
YDR176W	Shared_interaction	cdc14rd30				
YDR176W	Shared_interaction	cdc14rd31				
YDR178W	Shared_interaction	npr10				
YDR192C	Shared_interaction	hog1id46				
YDR225W	Shared_interaction	npi3				
YDR228C	Shared_interaction	npi3				
YDR254W	Shared_interaction	npi5				
YDR280W	Shared_interaction	npi3				
YDR298C	Shared_interaction	npi3				
YDR318W	Shared_interaction	npr7				
YDR328C	Shared_interaction	hog1id47				
YDR334W	Shared_interaction	npr14				
YDR335W	Shared_interaction	npr15				
YDR335W	Shared_interaction	npi3				
YDR335W	Shared_interaction	npr8				
YDR356W	Shared_interaction	pde2ra69				
YDR378C	Shared_interaction	npi1				
YDR378C	Shared_interaction	npr10				
YDR385W	Shared_interaction	npr10				
YDR394W	Shared_interaction	npi3				
YDR404C	Shared_interaction	npr12				
YDR432W	Shared_interaction	pde2ra76				
YDR451C	Shared_interaction	npi1				
YDR466W	Shared_interaction	hog1id47				
YDR477W	Shared_interaction	npr8				
YDR477W	Shared_interaction	npr12				
YDR499W	Shared_interaction	npr17				
YEL034W	Shared_interaction	npr16				
YER006W	Shared_interaction	npr17				
YER027C	Shared_interaction	npr15				
YER031C	Shared_interaction	npi4				
YER031C	Shared_interaction	hog1id48				
YER068W	Shared_interaction	npr8				
YER087C-B	Shared_interaction	npr16				
YER107C	Shared_interaction	npr10				
YER111C	Shared_interaction	npi3				
YER111C	Shared_interaction	npi5				
YER112W	Shared_interaction	hog1id46				
YER112W	Shared_interaction	npr9				
YER122C	Shared_interaction	npi1				
YER122C	Shared_interaction	npi3				
YER125W	Shared_interaction	hog1rd57				
YER126C	Shared_interaction	npi1				
YER151C	Shared_interaction	npi1				
YER153C	Shared_interaction	npi1				
YER153C	Shared_interaction	hog1id46				
YER155C	Shared_interaction	npi3				
YER161C	Shared_interaction	pde2id62				
YER161C	Shared_interaction	pde2ra67				
YER161C	Shared_interaction	pde2id64				
YER161C	Shared_interaction	npi4				
YER161C	Shared_interaction	hog1id48				
YER161C	Shared_interaction	npr11				
YER161C	Shared_interaction	npi5				
YER172C	Shared_interaction	hog1ia45				
YFL005W	Shared_interaction	hog1id44				
YFL009W	Shared_interaction	npr17				
YFL009W	Shared_interaction	hog1id42				
YFL028C	Shared_interaction	npr12				
YFL039C	Shared_interaction	hog1id47				
YFL049W	Shared_interaction	npi1				
YFR004W	Shared_interaction	cdc14rd31				
YFR014C	Shared_interaction	hog1rd55				
YFR028C	Shared_interaction	cdc14id21				
YFR028C	Shared_interaction	hog1id46				
YFR031C	Shared_interaction	npr17				
YFR052W	Shared_interaction	hog1id42				
YGL016W	Shared_interaction	npi5				
YGL035C	Shared_interaction	npr8				
YGL038C	Shared_interaction	npr12				
YGL048C	Shared_interaction	cdc14rd35				
YGL059W	Shared_interaction	cdc14id25				
YGL059W	Shared_interaction	hog1rd57				
YGL060W	Shared_interaction	npr17				
YGL073W	Shared_interaction	npi1				
YGL099W	Shared_interaction	cdc14rd31				
YGL099W	Shared_interaction	npr17				
YGL116W	Shared_interaction	npi3				
YGL120C	Shared_interaction	hog1rd55				
YGL179C	Shared_interaction	hog1id48				
YGL179C	Shared_interaction	npi5				
YGL180W	Shared_interaction	npr7				
YGL201C	Shared_interaction	npi6				
YGR005C	Shared_interaction	cdc14rd31				
YGR005C	Shared_interaction	hog1id46				
YGR026W	Shared_interaction	npr9				
YGR030C	Shared_interaction	pde2ra76				
YGR040W	Shared_interaction	hog1rd55				
YGR040W	Shared_interaction	cdc14id21				
YGR040W	Shared_interaction	cdc14rd37				
YGR052W	Shared_interaction	pde2ra70				
YGR052W	Shared_interaction	npr15				
YGR056W	Shared_interaction	npi2				
YGR056W	Shared_interaction	npr13				
YGR092W	Shared_interaction	npr15				
YGR092W	Shared_interaction	pde2ra70				
YGR095C	Shared_interaction	npr16				
YGR104C	Shared_interaction	npr10				
YGR105W	Shared_interaction	npi3				
YGR159C	Shared_interaction	cdc14ra40				
YGR159C	Shared_interaction	npr9				
YGR180C	Shared_interaction	cdc14rd41				
YGR180C	Shared_interaction	pde2ra68				
YGR180C	Shared_interaction	pde2ra76				
YGR180C	Shared_interaction	npr7				
YGR180C	Shared_interaction	npi5				
YGR180C	Shared_interaction	npr17				
YGR208W	Shared_interaction	npr17				
YGR218W	Shared_interaction	npr16				
YGR218W	Shared_interaction	cdc14rd31				
YGR252W	Shared_interaction	npr17				
YGR252W	Shared_interaction	hog1id49				
YGR258C	Shared_interaction	npi3				
YGR270W	Shared_interaction	pde2ra67				
YGR270W	Shared_interaction	npr13				
YGR282C	Shared_interaction	npi5				
YHL009C	Shared_interaction	cdc14rd31				
YHL020C	Shared_interaction	npr16				
YHL023C	Shared_interaction	npr7				
YHL023C	Shared_interaction	npr17				
YHL031C	Shared_interaction	npi3				
YHR027C	Shared_interaction	cdc14ra40				
YHR027C	Shared_interaction	npi1				
YHR056C	Shared_interaction	npr7				
YHR069C	Shared_interaction	hog1id42				
YHR072W-A	Shared_interaction	npr12				
YHR073W	Shared_interaction	npi6				
YHR089C	Shared_interaction	npr11				
YHR090C	Shared_interaction	npr16				
YHR094C	Shared_interaction	npr10				
YHR096C	Shared_interaction	npr8				
YHR099W	Shared_interaction	cdc14id26				
YHR099W	Shared_interaction	cdc14id25				
YHR099W	Shared_interaction	hog1id48				
YHR099W	Shared_interaction	hog1id42				
YHR099W	Shared_interaction	hog1id47				
YHR105W	Shared_interaction	cdc14rd31				
YHR119W	Shared_interaction	cdc14rd31				
YHR154W	Shared_interaction	cdc14rd35				
YHR193C	Shared_interaction	npi3				
YIL004C	Shared_interaction	npi1				
YIL007C	Shared_interaction	pde2ra68				
YIL035C	Shared_interaction	npr14				
YIL035C	Shared_interaction	cdc14rd36				
YIL095W	Shared_interaction	pde2ra76				
YIL095W	Shared_interaction	npi5				
YIL115C	Shared_interaction	npi1				
YIL144W	Shared_interaction	npi5				
YIL155C	Shared_interaction	hog1id44				
YIR010W	Shared_interaction	pde2id61				
YIR010W	Shared_interaction	npi1				
YJL052W	Shared_interaction	cdc14rd37				
YJL076W	Shared_interaction	cdc14rd30				
YJL076W	Shared_interaction	npr7				
YJL084C	Shared_interaction	npr13				
YJL092W	Shared_interaction	hog1id42				
YJL098W	Shared_interaction	hog1id42				
YJL115W	Shared_interaction	npi5				
YJL115W	Shared_interaction	cdc14rd31				
YJL115W	Shared_interaction	npr12				
YJL141C	Shared_interaction	npr11				
YJL164C	Shared_interaction	hog1id46				
YJL187C	Shared_interaction	cdc14rd39				
YJL187C	Shared_interaction	npr15				
YJL189W	Shared_interaction	npr15				
YJR019C	Shared_interaction	npr9				
YJR046W	Shared_interaction	npr13				
YJR053W	Shared_interaction	npr12				
YJR065C	Shared_interaction	npi2				
YJR066W	Shared_interaction	cdc14rd41				
YJR093C	Shared_interaction	pde2id64				
YJR148W	Shared_interaction	npr7				
YJR148W	Shared_interaction	npr17				
YKL038W	Shared_interaction	npi3				
YKL042W	Shared_interaction	hog1id46				
YKL067W	Shared_interaction	npi5				
YKL108W	Shared_interaction	npr17				
YKL113C	Shared_interaction	npi3				
YKL126W	Shared_interaction	npr17				
YKL130C	Shared_interaction	npr17				
YKL139W	Shared_interaction	npr10				
YKL139W	Shared_interaction	cdc14rd31				
YKL168C	Shared_interaction	npi1				
YKL181W	Shared_interaction	cdc14rd31				
YKL181W	Shared_interaction	npi5				
YKL181W	Shared_interaction	hog1id42				
YKL185W	Shared_interaction	hog1id46				
YKL186C	Shared_interaction	pde2ra76				
YKL186C	Shared_interaction	npr17				
YKL193C	Shared_interaction	pde2ra67				
YKL193C	Shared_interaction	npr10				
YKL203C	Shared_interaction	npr8				
YKR009C	Shared_interaction	npi1				
YKR031C	Shared_interaction	npi5				
YKR039W	Shared_interaction	hog1rd56				
YKR039W	Shared_interaction	npr8				
YKR081C	Shared_interaction	npr7				
YKR092C	Shared_interaction	npr9				
YLL021W	Shared_interaction	npr16				
YLL024C	Shared_interaction	npr7				
YLL026W	Shared_interaction	cdc14rd30				
YLR006C	Shared_interaction	npr9				
YLR015W	Shared_interaction	npi1				
YLR015W	Shared_interaction	npr10				
YLR021W	Shared_interaction	npr10				
YLR025W	Shared_interaction	hog1id42				
YLR026C	Shared_interaction	pde2id62				
YLR067C	Shared_interaction	npi5				
YLR071C	Shared_interaction	npr12				
YLR075W	Shared_interaction	cdc14rd41				
YLR075W	Shared_interaction	pde2ra68				
YLR075W	Shared_interaction	pde2ra76				
YLR075W	Shared_interaction	npr17				
YLR075W	Shared_interaction	npr7				
YLR075W	Shared_interaction	npi5				
YLR078C	Shared_interaction	npr14				
YLR096W	Shared_interaction	cdc14rd30				
YLR113W	Shared_interaction	npi1				
YLR116W	Shared_interaction	cdc14rd39				
YLR127C	Shared_interaction	npr9				
YLR223C	Shared_interaction	npi5				
YLR229C	Shared_interaction	npi3				
YLR305C	Shared_interaction	hog1id48				
YLR306W	Shared_interaction	hog1id42				
YLR306W	Shared_interaction	npr10				
YLR314C	Shared_interaction	cdc14id19				
YLR314C	Shared_interaction	hog1id42				
YLR318W	Shared_interaction	npi3				
YLR350W	Shared_interaction	npr7				
YLR362W	Shared_interaction	cdc14ra40				
YLR396C	Shared_interaction	npi5				
YLR399C	Shared_interaction	npr7				
YLR418C	Shared_interaction	npi5				
YLR438C-A	Shared_interaction	cdc14id21				
YLR438C-A	Shared_interaction	npi1				
YLR438C-A	Shared_interaction	npr7				
YLR453C	Shared_interaction	pde2ra70				
YML007W	Shared_interaction	npi5				
YML010W	Shared_interaction	cdc14rd35				
YML031W	Shared_interaction	cdc14rd30				
YML057W	Shared_interaction	npr9				
YML062C	Shared_interaction	npr9				
YML063W	Shared_interaction	npi3				
YML064C	Shared_interaction	hog1id42				
YML064C	Shared_interaction	npr12				
YML069W	Shared_interaction	npi3				
YML074C	Shared_interaction	npr7				
YML091C	Shared_interaction	hog1id49				
YML091C	Shared_interaction	npi5				
YMR039C	Shared_interaction	npr13				
YMR061W	Shared_interaction	cdc14rd30				
YMR061W	Shared_interaction	hog1id42				
YMR061W	Shared_interaction	npr16				
YMR127C	Shared_interaction	hog1ia45				
YMR127C	Shared_interaction	npr10				
YMR129W	Shared_interaction	pde2ra67				
YMR129W	Shared_interaction	pde2id64				
YMR129W	Shared_interaction	npi4				
YMR129W	Shared_interaction	hog1id48				
YMR139W	Shared_interaction	npr15				
YMR149W	Shared_interaction	npr9				
YMR229C	Shared_interaction	npr10				
YMR231W	Shared_interaction	cdc14rd30				
YMR236W	Shared_interaction	cdc14rd36				
YMR236W	Shared_interaction	cdc14rd31				
YMR240C	Shared_interaction	pde2ra65				
YMR240C	Shared_interaction	cdc14rd30				
YMR268C	Shared_interaction	npr9				
YMR270C	Shared_interaction	npi3				
YMR290C	Shared_interaction	hog1id42				
YMR290C	Shared_interaction	npi1				
YNL007C	Shared_interaction	npi1				
YNL021W	Shared_interaction	npi3				
YNL025C	Shared_interaction	npr8				
YNL031C	Shared_interaction	pde2id63				
YNL031C	Shared_interaction	npi3				
YNL031C	Shared_interaction	npi4				
YNL052W	Shared_interaction	npi3				
YNL121C	Shared_interaction	npr7				
YNL124W	Shared_interaction	cdc14rd36				
YNL124W	Shared_interaction	cdc14rd41				
YNL124W	Shared_interaction	hog1rd55				
YNL124W	Shared_interaction	hog1rd56				
YNL124W	Shared_interaction	pde2id61				
YNL139C	Shared_interaction	npr9				
YNL145W	Shared_interaction	npr9				
YNL167C	Shared_interaction	npi1				
YNL183C	Shared_interaction	pde2ra69				
YNL183C	Shared_interaction	npr12				
YNL183C	Shared_interaction	npi1				
YNL186W	Shared_interaction	pde2ra68				
YNL186W	Shared_interaction	npr7				
YNL206C	Shared_interaction	npi5				
YNL216W	Shared_interaction	npr9				
YNL229C	Shared_interaction	npr12				
YNL229C	Shared_interaction	npr9				
YNL244C	Shared_interaction	npr17				
YNL255C	Shared_interaction	hog1ia45				
YNL261W	Shared_interaction	npr7				
YNL262W	Shared_interaction	npr10				
YNL271C	Shared_interaction	hog1id42				
YNL272C	Shared_interaction	npr7				
YNL287W	Shared_interaction	npr14				
YNL298W	Shared_interaction	npi4				
YNL330C	Shared_interaction	pde2ra69				
YNL330C	Shared_interaction	npi1				
YNL330C	Shared_interaction	npr7				
YNR016C	Shared_interaction	npi1				
YNR017W	Shared_interaction	hog1ia45				
YNR017W	Shared_interaction	npi3				
YNR018W	Shared_interaction	npr16				
YNR019W	Shared_interaction	npr9				
YNR051C	Shared_interaction	npr7				
YNR052C	Shared_interaction	hog1id42				
YOL005C	Shared_interaction	npi1				
YOL012C	Shared_interaction	npi3				
YOL034W	Shared_interaction	npi3				
YOL051W	Shared_interaction	npr9				
YOL090W	Shared_interaction	npi1				
YOL100W	Shared_interaction	cdc14rd36				
YOL100W	Shared_interaction	cdc14rd31				
YOL130W	Shared_interaction	npi5				
YOL130W	Shared_interaction	npi3				
YOL133W	Shared_interaction	npi1				
YOL135C	Shared_interaction	npi5				
YOL145C	Shared_interaction	npi1				
YOL145C	Shared_interaction	npr7				
YOL149W	Shared_interaction	npi5				
YOR014W	Shared_interaction	npi3				
YOR075W	Shared_interaction	npi5				
YOR075W	Shared_interaction	npr9				
YOR078W	Shared_interaction	cdc14rd31				
YOR098C	Shared_interaction	npr7				
YOR145C	Shared_interaction	npi3				
YOR156C	Shared_interaction	npr17				
YOR177C	Shared_interaction	npr12				
YOR181W	Shared_interaction	cdc14rd31				
YOR194C	Shared_interaction	npi3				
YOR210W	Shared_interaction	npr7				
YOR210W	Shared_interaction	hog1id42				
YOR224C	Shared_interaction	npi1				
YOR231W	Shared_interaction	npi3				
YOR257W	Shared_interaction	hog1id42				
YOR260W	Shared_interaction	npi1				
YOR267C	Shared_interaction	hog1id42				
YOR272W	Shared_interaction	hog1id46				
YOR326W	Shared_interaction	npr7				
YOR332W	Shared_interaction	cdc14rd31				
YOR332W	Shared_interaction	npi5				
YPL016W	Shared_interaction	npi5				
YPL026C	Shared_interaction	npr10				
YPL026C	Shared_interaction	pde2ra67				
YPL031C	Shared_interaction	npr13				
YPL037C	Shared_interaction	cdc14rd31				
YPL037C	Shared_interaction	npi5				
YPL042C	Shared_interaction	npr9				
YPL063W	Shared_interaction	npr11				
YPL081W	Shared_interaction	npi5				
YPL082C	Shared_interaction	hog1rd50				
YPL089C	Shared_interaction	hog1id47				
YPL093W	Shared_interaction	npi5				
YPL093W	Shared_interaction	cdc14rd31				
YPL093W	Shared_interaction	npi3				
YPL129W	Shared_interaction	npr7				
YPL131W	Shared_interaction	cdc14rd36				
YPL139C	Shared_interaction	npi5				
YPL141C	Shared_interaction	npr7				
YPL141C	Shared_interaction	npi3				
YPL146C	Shared_interaction	npr7				
YPL153C	Shared_interaction	npr11				
YPL153C	Shared_interaction	hog1ra51				
YPL153C	Shared_interaction	npi1				
YPL169C	Shared_interaction	npr7				
YPL178W	Shared_interaction	npi1				
YPL178W	Shared_interaction	hog1id42				
YPL203W	Shared_interaction	pde2ra70				
YPL204W	Shared_interaction	npr7				
YPL209C	Shared_interaction	hog1id44				
YPL209C	Shared_interaction	hog1rd55				
YPL209C	Shared_interaction	hog1rd56				
YPL209C	Shared_interaction	pde2ra69				
YPL233W	Shared_interaction	npi1				
YPL233W	Shared_interaction	npi4				
YPL233W	Shared_interaction	npi2				
YPL235W	Shared_interaction	hog1id49				
YPL240C	Shared_interaction	pde2ra68				
YPL248C	Shared_interaction	hog1id47				
YPL256C	Shared_interaction	hog1ra51				
YPL256C	Shared_interaction	cdc14id19				
YPL256C	Shared_interaction	pde2ra67				
YPL256C	Shared_interaction	npi1				
YPL256C	Shared_interaction	hog1id42				
YPR070W	Shared_interaction	npr8				
YPR070W	Shared_interaction	npr17				
YPR080W	Shared_interaction	cdc14rd31				
YPR115W	Shared_interaction	npr12				
YPR115W	Shared_interaction	hog1id46				
YPR133C	Shared_interaction	npi3				
YPR135W	Shared_interaction	npr9				
YPR135W	Shared_interaction	npr16				
YPR158W-A	Shared_interaction	npi1				
YPR187W	Shared_interaction	cdc14rd31				
npi1	Shared_interaction	YBL047C				
npi5	Shared_interaction	YDR169C				
cdc14rd31	Shared_interaction	YGR038C-A				
npi1	Shared_interaction	YGR038C-A				
npi5	Shared_interaction	YGR038C-A				
npi3	Shared_interaction	YGR038C-A				
pde2ra67	Shared_interaction	YHR027C				
npi5	Shared_interaction	YHR205W				
hog1id42	Shared_interaction	YJL080C				
npi1	Shared_interaction	YJL115W				
npi1	Shared_interaction	YJL122W				
npi5	Shared_interaction	YKL108W				
cdc14rd31	Shared_interaction	YKL121W				
