Interactor_A	Edge_Type	Interactor_B	Annotation	SI	FDR_Score	Match_FDR
pde2rd72	Constituent	YIL129C				
cdc14ra34	Constituent	YDL022W				
cdc14ra34	Constituent	YML072C				
cdc14ra34	Constituent	YOR153W				
cdc14rd36	Constituent	YCR002C				
cdc14rd36	Constituent	YEL032W				
cdc14rd36	Constituent	YER008C				
cdc14rd36	Constituent	YER155C				
cdc14rd36	Constituent	YFR048W				
cdc14rd36	Constituent	YKL101W	Kinase			
cdc14rd36	Constituent	YML029W				
cdc14rd36	Constituent	YOR093C				
cdc14rd36	Constituent	YOR153W				
cdc14rd36	Constituent	YPR042C				
cdc14rd36	Constituent	YPR156C				
npr13	Constituent	YBL007C				
npr13	Constituent	YBL051C				
npr13	Constituent	YBL054W				
npr13	Constituent	YDL022W				
npr13	Constituent	YDR182W				
npr13	Constituent	YDR293C				
npr13	Constituent	YDR348C				
npr13	Constituent	YDR389W				
npr13	Constituent	YDR436W	Phosphatase			
npr13	Constituent	YDR496C				
npr13	Constituent	YEL032W				
npr13	Constituent	YFL016C				
npr13	Constituent	YGL021W	Kinase			
npr13	Constituent	YGR054W				
npr13	Constituent	YGR138C		Yes		
npr13	Constituent	YHL008C				
npr13	Constituent	YIL047C				
npr13	Constituent	YJR049C				
npr13	Constituent	YKL126W	Kinase			
npr13	Constituent	YLL028W		Yes		
npr13	Constituent	YLR287C-A				
npr13	Constituent	YML072C				
npr13	Constituent	YMR295C				
npr13	Constituent	YNR008W				
npr13	Constituent	YOL081W				
npr13	Constituent	YPL019C				
npr13	Constituent	YPR156C		Yes		
pde2ra70	Constituent	YER155C				
pde2ra70	Constituent	YIL084C				
pde2ra70	Constituent	YIL095W	Kinase			
pde2ra70	Constituent	YLR138W				
pde2ra70	Constituent	YOL059W				
pde2ra70	Constituent	YPR156C				
pde2ra70	Constituent	YPL019C				
cdc14rd32	Constituent	YBL007C				
cdc14rd32	Constituent	YDL022W				
cdc14rd32	Constituent	YDR186C				
cdc14rd32	Constituent	YJL134W				
cdc14rd32	Constituent	YPR042C				
cdc14rd32	Constituent	YAL031C				
cdc14rd32	Constituent	YGR004W				
cdc14rd32	Constituent	YLR436C				
hog1ra51	Constituent	YOR175C				
hog1ra51	Constituent	YJR059W	Kinase			
hog1ra51	Constituent	YLR436C				
hog1ra51	Constituent	YOR204W				
hog1rd53	Constituent	YDL201W				
hog1rd53	Constituent	YLR206W				
hog1rd53	Constituent	YNR008W				
hog1rd53	Constituent	YOL013C				
hog1rd53	Constituent	YPL070W				
npr10	Constituent	YBL007C				
npr10	Constituent	YDL022W				
npr10	Constituent	YDR001C				
npr10	Constituent	YDR108W				
npr10	Constituent	YDR186C				
npr10	Constituent	YDR326C				
npr10	Constituent	YER040W				
npr10	Constituent	YER111C				
npr10	Constituent	YER157W				
npr10	Constituent	YFR016C				
npr10	Constituent	YFR017C				
npr10	Constituent	YGR100W				
npr10	Constituent	YGR161C				
npr10	Constituent	YHL003C				
npr10	Constituent	YHR005C				
npr10	Constituent	YHR016C				
npr10	Constituent	YHR131C				
npr10	Constituent	YIR010W				
npr10	Constituent	YJL084C				
npr10	Constituent	YJR005W				
npr10	Constituent	YJR059W	Kinase	Yes		
npr10	Constituent	YKL146W				
npr10	Constituent	YKL168C	Kinase			
npr10	Constituent	YKR090W				
npr10	Constituent	YLL043W				
npr10	Constituent	YLR386W				
npr10	Constituent	YMR261C				
npr10	Constituent	YNL027W				
npr10	Constituent	YNL299W				
npr10	Constituent	YNR008W				
npr10	Constituent	YNR039C				
npr10	Constituent	YNR047W	Kinase			
npr10	Constituent	YOR204W				
npr10	Constituent	YPL020C				
npr10	Constituent	YPL085W				
npr10	Constituent	YPL137C				
pde2ra67	Constituent	YGL140C				
pde2ra67	Constituent	YGL181W				
pde2ra67	Constituent	YHL003C				
pde2ra67	Constituent	YHR103W				
pde2ra67	Constituent	YJL165C	Kinase			
pde2ra67	Constituent	YML119W				
pde2ra67	Constituent	YAL031C				
pde2ra67	Constituent	YBL007C				
pde2ra67	Constituent	YGR004W				
pde2ra67	Constituent	YJR059W	Kinase			
pde2ra67	Constituent	YLR436C				
pde2ra67	Constituent	YOR204W				
YAL005C	Shared_Interaction	npr10				
YAL013W	Shared_Interaction	npi3				
YAL017W	Shared_Interaction	npr16				
YAL021C	Shared_Interaction	hog1id49				
YAL035W	Shared_Interaction	npr10				
YAL043C	Shared_Interaction	hog1id44				
YAL059W	Shared_Interaction	npi5				
YAR002W	Shared_Interaction	npr9				
YBL005W	Shared_Interaction	npr9				
YBL011W	Shared_Interaction	npr10				
YBL016W	Shared_Interaction	hog1rd55				
YBL023C	Shared_Interaction	npr17				
YBL026W	Shared_Interaction	npr17				
YBL097W	Shared_Interaction	npr12				
YBR010W	Shared_Interaction	npr16				
YBR010W	Shared_Interaction	cdc14rd36				
YBR010W	Shared_Interaction	npr17				
YBR020W	Shared_Interaction	npr14				
YBR041W	Shared_Interaction	cdc14rd31				
YBR041W	Shared_Interaction	npi5				
YBR097W	Shared_Interaction	npr12				
YBR123C	Shared_Interaction	npr11				
YBR127C	Shared_Interaction	npr13				
YBR160W	Shared_Interaction	hog1rd54				
YBR160W	Shared_Interaction	pde2ra74				
YBR160W	Shared_Interaction	cdc14rd41				
YBR169C	Shared_Interaction	npi5				
YBR285W	Shared_Interaction	npi1				
YBR289W	Shared_Interaction	npr8				
YCL024W	Shared_Interaction	npi6				
YCL028W	Shared_Interaction	npr11				
YCR008W	Shared_Interaction	pde2id61				
YCR008W	Shared_Interaction	hog1id48				
YDL028C	Shared_Interaction	hog1ia45				
YDL042C	Shared_Interaction	cdc14rd36				
YDL043C	Shared_Interaction	npi3				
YDL087C	Shared_Interaction	npr8				
YDL108W	Shared_Interaction	pde2ra67				
YDL147W	Shared_Interaction	hog1id47				
YDL147W	Shared_Interaction	pde2ra67				
YDL147W	Shared_Interaction	npr10				
YDL156W	Shared_Interaction	npi3				
YDL159W	Shared_Interaction	npr17				
YDL184C	Shared_Interaction	hog1id42				
YDL192W	Shared_Interaction	npi4				
YDL192W	Shared_Interaction	npr11				
YDL195W	Shared_Interaction	npr9				
YDR013W	Shared_Interaction	npr8				
YDR013W	Shared_Interaction	npr17				
YDR075W	Shared_Interaction	pde2ra76				
YDR091C	Shared_Interaction	npr13				
YDR128W	Shared_Interaction	hog1id48				
YDR145W	Shared_Interaction	npr8				
YDR152W	Shared_Interaction	cdc14rd31				
YDR188W	Shared_Interaction	npr9				
YDR188W	Shared_Interaction	npr17				
YDR207C	Shared_Interaction	npi5				
YDR216W	Shared_Interaction	npi5				
YDR225W	Shared_Interaction	pde2ra68				
YDR240C	Shared_Interaction	pde2ra76				
YDR240C	Shared_Interaction	npr17				
YDR240C	Shared_Interaction	npr12				
YDR244W	Shared_Interaction	cdc14id21				
YDR247W	Shared_Interaction	npr10				
YDR260C	Shared_Interaction	npr7				
YDR260C	Shared_Interaction	npr17				
YDR261C	Shared_Interaction	npr17				
YDR293C	Shared_Interaction	pde2ra67				
YDR303C	Shared_Interaction	npr17				
YDR303C	Shared_Interaction	npr12				
YDR323C	Shared_Interaction	pde2ra67				
YDR328C	Shared_Interaction	hog1rd57				
YDR328C	Shared_Interaction	cdc14rd31				
YDR341C	Shared_Interaction	npi5				
YDR341C	Shared_Interaction	npi3				
YDR363W-A	Shared_Interaction	npr15				
YDR365C	Shared_Interaction	npr8				
YDR365C	Shared_Interaction	npi1				
YDR368W	Shared_Interaction	npi3				
YDR378C	Shared_Interaction	pde2ra67				
YDR382W	Shared_Interaction	npr17				
YDR388W	Shared_Interaction	cdc14rd31				
YDR432W	Shared_Interaction	npr7				
YDR440W	Shared_Interaction	npi1				
YDR448W	Shared_Interaction	npi1				
YDR466W	Shared_Interaction	hog1id47				
YDR466W	Shared_Interaction	npr12				
YDR468C	Shared_Interaction	npi5				
YDR477W	Shared_Interaction	cdc14ra40				
YDR507C	Shared_Interaction	npr7				
YDR507C	Shared_Interaction	pde2id63				
YDR523C	Shared_Interaction	npr7				
YEL034W	Shared_Interaction	npi3				
YER006W	Shared_Interaction	hog1id48				
YER008C	Shared_Interaction	npr12				
YER021W	Shared_Interaction	npr17				
YER022W	Shared_Interaction	pde2ra67				
YER022W	Shared_Interaction	cdc14rd32				
YER022W	Shared_Interaction	npr7				
YER032W	Shared_Interaction	npr7				
YER032W	Shared_Interaction	npi5				
YER064C	Shared_Interaction	npi3				
YER099C	Shared_Interaction	npi3				
YER112W	Shared_Interaction	hog1id46				
YER129W	Shared_Interaction	npr8				
YER133W	Shared_Interaction	cdc14rd30				
YER133W	Shared_Interaction	cdc14ra40				
YER155C	Shared_Interaction	npr16				
YFL009W	Shared_Interaction	npr7				
YFL016C	Shared_Interaction	npr9				
YFL023W	Shared_Interaction	npi3				
YFL049W	Shared_Interaction	npi3				
YFR004W	Shared_Interaction	pde2ra69				
YFR014C	Shared_Interaction	cdc14rd31				
YFR019W	Shared_Interaction	npr15				
YFR021W	Shared_Interaction	pde2ra68				
YFR021W	Shared_Interaction	hog1id44				
YGL008C	Shared_Interaction	npr14				
YGL019W	Shared_Interaction	hog1ra51				
YGL019W	Shared_Interaction	pde2ra67				
YGL048C	Shared_Interaction	pde2ra67				
YGL059W	Shared_Interaction	pde2ra69				
YGL059W	Shared_Interaction	npr7				
YGL059W	Shared_Interaction	pde2ra65				
YGL059W	Shared_Interaction	cdc14rd30				
YGL070C	Shared_Interaction	npr17				
YGL073W	Shared_Interaction	hog1rd56				
YGL073W	Shared_Interaction	pde2id61				
YGL093W	Shared_Interaction	npr10				
YGL111W	Shared_Interaction	npr16				
YGL115W	Shared_Interaction	npr16				
YGL153W	Shared_Interaction	hog1id46				
YGL172W	Shared_Interaction	npi4				
YGL172W	Shared_Interaction	hog1id48				
YGL179C	Shared_Interaction	cdc14rd39				
YGL180W	Shared_Interaction	cdc14rd31				
YGL181W	Shared_Interaction	npi1				
YGL181W	Shared_Interaction	hog1id49				
YGL195W	Shared_Interaction	npi3				
YGL200C	Shared_Interaction	npr12				
YGL207W	Shared_Interaction	npr9				
YGL212W	Shared_Interaction	npi3				
YGL245W	Shared_Interaction	hog1id46				
YGL246C	Shared_Interaction	cdc14rd30				
YGR010W	Shared_Interaction	npr15				
YGR063C	Shared_Interaction	npr17				
YGR092W	Shared_Interaction	pde2ra68				
YGR092W	Shared_Interaction	npi6				
YGR092W	Shared_Interaction	npi2				
YGR104C	Shared_Interaction	hog1id47				
YGR136W	Shared_Interaction	npr9				
YGR140W	Shared_Interaction	npi5				
YGR156W	Shared_Interaction	hog1id46				
YGR156W	Shared_Interaction	npi5				
YGR156W	Shared_Interaction	npr12				
YGR158C	Shared_Interaction	npr14				
YGR166W	Shared_Interaction	npi5				
YGR172C	Shared_Interaction	pde2ra70				
YGR179C	Shared_Interaction	npi1				
YGR179C	Shared_Interaction	hog1id44				
YGR186W	Shared_Interaction	npr8				
YGR232W	Shared_Interaction	hog1id46				
YGR238C	Shared_Interaction	npi5				
YGR245C	Shared_Interaction	cdc14rd30				
YGR246C	Shared_Interaction	npr12				
YGR268C	Shared_Interaction	hog1rd57				
YHL004W	Shared_Interaction	cdc14ra40				
YHL004W	Shared_Interaction	npr14				
YHL007C	Shared_Interaction	cdc14id21				
YHL020C	Shared_Interaction	npi3				
YHL027W	Shared_Interaction	npi1				
YHL027W	Shared_Interaction	npi5				
YHL030W	Shared_Interaction	npi1				
YHR027C	Shared_Interaction	cdc14ra40				
YHR027C	Shared_Interaction	npr12				
YHR052W	Shared_Interaction	hog1id46				
YHR084W	Shared_Interaction	cdc14id21				
YHR084W	Shared_Interaction	pde2ra67				
YHR084W	Shared_Interaction	npi1				
YHR084W	Shared_Interaction	hog1id44				
YHR105W	Shared_Interaction	npr9				
YHR119W	Shared_Interaction	hog1rd57				
YHR121W	Shared_Interaction	npi3				
YHR135C	Shared_Interaction	cdc14rd31				
YHR135C	Shared_Interaction	pde2ra70				
YHR143W-A	Shared_Interaction	pde2ra67				
YHR143W-A	Shared_Interaction	hog1id42				
YHR152W	Shared_Interaction	npr10				
YHR162W	Shared_Interaction	npi3				
YHR165C	Shared_Interaction	npi5				
YHR165C	Shared_Interaction	npi4				
YHR167W	Shared_Interaction	npi3				
YHR185C	Shared_Interaction	npi3				
YHR186C	Shared_Interaction	npr8				
YHR186C	Shared_Interaction	hog1rd57				
YHR186C	Shared_Interaction	pde2id61				
YHR186C	Shared_Interaction	pde2ra69				
YHR186C	Shared_Interaction	cdc14rd31				
YHR197W	Shared_Interaction	hog1rd57				
YHR200W	Shared_Interaction	npi5				
YHR203C	Shared_Interaction	npr9				
YHR205W	Shared_Interaction	hog1id46				
YIL004C	Shared_Interaction	cdc14rd41				
YIL016W	Shared_Interaction	npr9				
YIL021W	Shared_Interaction	pde2id63				
YIL021W	Shared_Interaction	npi5				
YIL021W	Shared_Interaction	cdc14rd30				
YIL041W	Shared_Interaction	pde2ra67				
YIL042C	Shared_Interaction	npi3				
YIL045W	Shared_Interaction	hog1id42				
YIL062C	Shared_Interaction	cdc14rd30				
YIL062C	Shared_Interaction	npr12				
YIL062C	Shared_Interaction	npr9				
YIL076W	Shared_Interaction	pde2ra69				
YIL076W	Shared_Interaction	npr17				
YIL106W	Shared_Interaction	npi3				
YIL143C	Shared_Interaction	npr13				
YIL143C	Shared_Interaction	hog1id42				
YIL162W	Shared_Interaction	hog1rd56				
YIR006C	Shared_Interaction	npr11				
YIR010W	Shared_Interaction	hog1id42				
YIR010W	Shared_Interaction	hog1rd57				
YIR010W	Shared_Interaction	cdc14rd35				
YIR010W	Shared_Interaction	cdc14rd31				
YIR010W	Shared_Interaction	npr12				
YIR025W	Shared_Interaction	npr12				
YJL041W	Shared_Interaction	npi1				
YJL041W	Shared_Interaction	npr7				
YJL041W	Shared_Interaction	hog1id46				
YJL072C	Shared_Interaction	npi1				
YJL092W	Shared_Interaction	cdc14rd32				
YJL095W	Shared_Interaction	npr8				
YJL095W	Shared_Interaction	npr17				
YJL098W	Shared_Interaction	hog1id49				
YJL098W	Shared_Interaction	npr15				
YJL098W	Shared_Interaction	npi1				
YJL122W	Shared_Interaction	cdc14id19				
YJL122W	Shared_Interaction	hog1id42				
YJL124C	Shared_Interaction	pde2ra67				
YJL128C	Shared_Interaction	cdc14id19				
YJL128C	Shared_Interaction	npi1				
YJL128C	Shared_Interaction	hog1id42				
YJL141C	Shared_Interaction	npr16				
YJL164C	Shared_Interaction	npr17				
YJL164C	Shared_Interaction	npr12				
YJL187C	Shared_Interaction	hog1id47				
YJR005W	Shared_Interaction	npr9				
YJR046W	Shared_Interaction	npr16				
YJR076C	Shared_Interaction	hog1id48				
YJR076C	Shared_Interaction	npr8				
YJR090C	Shared_Interaction	hog1id47				
YJR112W	Shared_Interaction	npr12				
YJR125C	Shared_Interaction	npr16				
YJR130C	Shared_Interaction	npi3				
YJR138W	Shared_Interaction	npr12				
YKL014C	Shared_Interaction	cdc14rd31				
YKL014C	Shared_Interaction	pde2ra70				
YKL014C	Shared_Interaction	npi5				
YKL023W	Shared_Interaction	npi1				
YKL035W	Shared_Interaction	npr10				
YKL048C	Shared_Interaction	npr12				
YKL048C	Shared_Interaction	npr11				
YKL052C	Shared_Interaction	npr16				
YKL074C	Shared_Interaction	npr7				
YKL089W	Shared_Interaction	pde2ra67				
YKL095W	Shared_Interaction	npr9				
YKL116C	Shared_Interaction	cdc14rd30				
YKL145W	Shared_Interaction	cdc14ra40				
YKL145W	Shared_Interaction	cdc14rd31				
YKL145W	Shared_Interaction	npi5				
YKL161C	Shared_Interaction	npr12				
YKL166C	Shared_Interaction	hog1id46				
YKL166C	Shared_Interaction	cdc14rd30				
YKL171W	Shared_Interaction	pde2ra69				
YKL171W	Shared_Interaction	npr10				
YKL172W	Shared_Interaction	cdc14rd35				
YKL172W	Shared_Interaction	npi1				
YKL173W	Shared_Interaction	npr17				
YKR002W	Shared_Interaction	npr10				
YKR014C	Shared_Interaction	npi1				
YKR036C	Shared_Interaction	npr12				
YLL008W	Shared_Interaction	hog1ra51				
YLL008W	Shared_Interaction	npr10				
YLL008W	Shared_Interaction	pde2ra67				
YLL024C	Shared_Interaction	npi1				
YLL036C	Shared_Interaction	npi1				
YLL036C	Shared_Interaction	pde2ra70				
YLL039C	Shared_Interaction	pde2ra68				
YLL045C	Shared_Interaction	npr16				
YLR002C	Shared_Interaction	npr10				
YLR006C	Shared_Interaction	npi3				
YLR009W	Shared_Interaction	npr15				
YLR025W	Shared_Interaction	npr17				
YLR025W	Shared_Interaction	npr12				
YLR026C	Shared_Interaction	hog1id49				
YLR075W	Shared_Interaction	npr7				
YLR093C	Shared_Interaction	npr10				
YLR117C	Shared_Interaction	npi1				
YLR117C	Shared_Interaction	npr12				
YLR150W	Shared_Interaction	npi4				
YLR150W	Shared_Interaction	npi2				
YLR170C	Shared_Interaction	pde2ra67				
YLR178C	Shared_Interaction	npi2				
YLR183C	Shared_Interaction	hog1id49				
YLR191W	Shared_Interaction	hog1id42				
YLR229C	Shared_Interaction	npi1				
YLR229C	Shared_Interaction	hog1id46				
YLR257W	Shared_Interaction	hog1id46				
YLR259C	Shared_Interaction	npr10				
YLR293C	Shared_Interaction	cdc14ra40				
YLR328W	Shared_Interaction	pde2id64				
YLR328W	Shared_Interaction	npi5				
YLR342W	Shared_Interaction	npr17				
YLR347C	Shared_Interaction	npi3				
YLR347C	Shared_Interaction	npi1				
YLR350W	Shared_Interaction	npi5				
YLR378C	Shared_Interaction	npi5				
YLR409C	Shared_Interaction	npr16				
YLR437C	Shared_Interaction	npi3				
YLR438C-A	Shared_Interaction	hog1id46				
YML001W	Shared_Interaction	pde2id63				
YML001W	Shared_Interaction	npi1				
YML001W	Shared_Interaction	npi5				
YML007W	Shared_Interaction	npr10				
YML016C	Shared_Interaction	npr17				
YML037C	Shared_Interaction	npr16				
YML045W-A	Shared_Interaction	npi4				
YML092C	Shared_Interaction	npr8				
YML112W	Shared_Interaction	hog1id42				
YMR031C	Shared_Interaction	cdc14ia23				
YMR031C	Shared_Interaction	pde2id60				
YMR031C	Shared_Interaction	cdc14ia20				
YMR031C	Shared_Interaction	pde2id62				
YMR031C	Shared_Interaction	npi2				
YMR047C	Shared_Interaction	cdc14rd36				
YMR109W	Shared_Interaction	pde2ra68				
YMR128W	Shared_Interaction	hog1id42				
YMR139W	Shared_Interaction	npi1				
YMR140W	Shared_Interaction	npr11				
YMR165C	Shared_Interaction	npr8				
YMR186W	Shared_Interaction	npi4				
YMR186W	Shared_Interaction	npi5				
YMR192W	Shared_Interaction	npi3				
YMR197C	Shared_Interaction	npr15				
YMR203W	Shared_Interaction	npi2				
YMR216C	Shared_Interaction	cdc14rd31				
YMR219W	Shared_Interaction	npr12				
YMR223W	Shared_Interaction	cdc14id19				
YMR223W	Shared_Interaction	hog1id42				
YMR223W	Shared_Interaction	npi1				
YMR223W	Shared_Interaction	npi3				
YMR290C	Shared_Interaction	npi1				
YMR308C	Shared_Interaction	cdc14rd30				
YMR308C	Shared_Interaction	cdc14rd31				
YMR309C	Shared_Interaction	hog1id49				
YMR314W	Shared_Interaction	npr11				
YMR314W	Shared_Interaction	npi5				
YMR318C	Shared_Interaction	hog1id42				
YNL025C	Shared_Interaction	npi1				
YNL027W	Shared_Interaction	npr8				
YNL030W	Shared_Interaction	cdc14rd31				
YNL041C	Shared_Interaction	hog1id48				
YNL044W	Shared_Interaction	npi5				
YNL047C	Shared_Interaction	npi3				
YNL055C	Shared_Interaction	npr8				
YNL077W	Shared_Interaction	npi5				
YNL118C	Shared_Interaction	pde2ra68				
YNL118C	Shared_Interaction	npi5				
YNL147W	Shared_Interaction	npr11				
YNL189W	Shared_Interaction	pde2ra68				
YNL206C	Shared_Interaction	pde2ra67				
YNL207W	Shared_Interaction	npi3				
YNL207W	Shared_Interaction	cdc14rd30				
YNL214W	Shared_Interaction	npr16				
YNL214W	Shared_Interaction	npi1				
YNL222W	Shared_Interaction	npi2				
YNL243W	Shared_Interaction	cdc14rd36				
YNL253W	Shared_Interaction	npi1				
YNL255C	Shared_Interaction	hog1id42				
YNL255C	Shared_Interaction	hog1rd57				
YNL255C	Shared_Interaction	hog1id46				
YNL272C	Shared_Interaction	pde2ra68				
YNL272C	Shared_Interaction	pde2ra76				
YNL272C	Shared_Interaction	npr7				
YNL273W	Shared_Interaction	npi1				
YNL273W	Shared_Interaction	npr12				
YNL298W	Shared_Interaction	cdc14rd36				
YNL307C	Shared_Interaction	hog1id44				
YNL308C	Shared_Interaction	hog1id46				
YNL308C	Shared_Interaction	npi3				
YNL317W	Shared_Interaction	npr7				
YNL317W	Shared_Interaction	npi5				
YNL317W	Shared_Interaction	npr17				
YNR006W	Shared_Interaction	npr15				
YNR006W	Shared_Interaction	npr9				
YNR006W	Shared_Interaction	npi5				
YNR052C	Shared_Interaction	npr11				
YOL004W	Shared_Interaction	hog1id42				
YOL012C	Shared_Interaction	pde2id64				
YOL013C	Shared_Interaction	npi2				
YOL018C	Shared_Interaction	pde2ra65				
YOL018C	Shared_Interaction	cdc14rd30				
YOL045W	Shared_Interaction	hog1rd55				
YOL051W	Shared_Interaction	cdc14rd41				
YOL068C	Shared_Interaction	npr10				
YOL082W	Shared_Interaction	npr10				
YOL113W	Shared_Interaction	cdc14id22				
YOL117W	Shared_Interaction	npr9				
YOL117W	Shared_Interaction	cdc14ra40				
YOL117W	Shared_Interaction	npi4				
YOL125W	Shared_Interaction	npi3				
YOL148C	Shared_Interaction	npi1				
YOL148C	Shared_Interaction	npi5				
YOR025W	Shared_Interaction	npr9				
YOR036W	Shared_Interaction	npi5				
YOR056C	Shared_Interaction	npr10				
YOR063W	Shared_Interaction	pde2ra67				
YOR106W	Shared_Interaction	npi1				
YOR117W	Shared_Interaction	hog1rd56				
YOR141C	Shared_Interaction	pde2ra67				
YOR143C	Shared_Interaction	cdc14rd31				
YOR143C	Shared_Interaction	npi3				
YOR178C	Shared_Interaction	npr9				
YOR187W	Shared_Interaction	npi1				
YOR198C	Shared_Interaction	npi1				
YOR198C	Shared_Interaction	npi3				
YOR204W	Shared_Interaction	npi5				
YOR210W	Shared_Interaction	npi5				
YOR244W	Shared_Interaction	npr17				
YOR259C	Shared_Interaction	npr7				
YOR259C	Shared_Interaction	npi5				
YOR267C	Shared_Interaction	hog1id42				
YOR267C	Shared_Interaction	cdc14rd31				
YOR310C	Shared_Interaction	npr9				
YOR332W	Shared_Interaction	hog1ra51				
YOR332W	Shared_Interaction	cdc14id19				
YOR332W	Shared_Interaction	pde2ra67				
YOR332W	Shared_Interaction	npi1				
YOR332W	Shared_Interaction	hog1id42				
YOR332W	Shared_Interaction	npr10				
YOR340C	Shared_Interaction	cdc14rd31				
YOR340C	Shared_Interaction	npr17				
YOR341W	Shared_Interaction	npi6				
YOR357C	Shared_Interaction	npi1				
YOR373W	Shared_Interaction	hog1id48				
YOR373W	Shared_Interaction	npr8				
YPL011C	Shared_Interaction	npi1				
YPL037C	Shared_Interaction	cdc14rd31				
YPL037C	Shared_Interaction	npr16				
YPL042C	Shared_Interaction	cdc14rd31				
YPL047W	Shared_Interaction	npi3				
YPL063W	Shared_Interaction	hog1rd57				
YPL078C	Shared_Interaction	hog1id46				
YPL078C	Shared_Interaction	hog1id42				
YPL081W	Shared_Interaction	hog1id49				
YPL082C	Shared_Interaction	npi1				
YPL089C	Shared_Interaction	npi3				
YPL129W	Shared_Interaction	npr10				
YPL129W	Shared_Interaction	pde2ra67				
YPL129W	Shared_Interaction	cdc14rd31				
YPL129W	Shared_Interaction	npi1				
YPL148C	Shared_Interaction	npi1				
YPL169C	Shared_Interaction	hog1id46				
YPL178W	Shared_Interaction	npi3				
YPL209C	Shared_Interaction	pde2ra76				
YPL220W	Shared_Interaction	hog1id42				
YPL220W	Shared_Interaction	npr10				
YPL232W	Shared_Interaction	npi5				
YPL232W	Shared_Interaction	npr12				
YPL235W	Shared_Interaction	cdc14rd31				
YPL248C	Shared_Interaction	hog1id49				
YPL266W	Shared_Interaction	npr9				
YPR013C	Shared_Interaction	npi1				
YPR013C	Shared_Interaction	npr10				
YPR018W	Shared_Interaction	npr7				
YPR018W	Shared_Interaction	npi5				
YPR018W	Shared_Interaction	npr16				
YPR019W	Shared_Interaction	npi1				
YPR032W	Shared_Interaction	npr17				
YPR046W	Shared_Interaction	npi1				
YPR046W	Shared_Interaction	hog1id42				
YPR049C	Shared_Interaction	npr10				
YPR054W	Shared_Interaction	npr14				
YPR055W	Shared_Interaction	npr7				
YPR055W	Shared_Interaction	npi5				
YPR058W	Shared_Interaction	pde2ra69				
YPR072W	Shared_Interaction	npi5				
YPR086W	Shared_Interaction	cdc14rd30				
YPR086W	Shared_Interaction	cdc14rd31				
YPR086W	Shared_Interaction	pde2ra67				
YPR086W	Shared_Interaction	npr7				
YPR102C	Shared_Interaction	npr7				
YPR108W	Shared_Interaction	npr12				
YPR135W	Shared_Interaction	npr8				
YPR143W	Shared_Interaction	npi4				
YPR165W	Shared_Interaction	hog1id48				
YPR173C	Shared_Interaction	npr9				
YPR185W	Shared_Interaction	npr9				
npi5	Shared_Interaction	YDR134C				
pde2ra67	Shared_Interaction	YDR224C				
cdc14rd31	Shared_Interaction	YDR341C				
npr16	Shared_Interaction	YEL050C				
npi1	Shared_Interaction	YGL245W				
npi5	Shared_Interaction	YGR135W				
npi1	Shared_Interaction	YGR156W				
npi3	Shared_Interaction	YHL027W				
pde2id61	Shared_Interaction	YHR119W				
pde2ra67	Shared_Interaction	YIR010W				
npi5	Shared_Interaction	YIR025W				
npi3	Shared_Interaction	YKL064W				
hog1id42	Shared_Interaction	YKL089W				
cdc14rd31	Shared_Interaction	YKL139W				
npi5	Shared_Interaction	YKR094C				
cdc14rd31	Shared_Interaction	YLR240W				
npi1	Shared_Interaction	YMR033W				
npr7	Shared_Interaction	YMR047C				
pde2ra67	Shared_Interaction	YMR128W				
npi1	Shared_Interaction	YMR239C				
pde2ra67	Shared_Interaction	YNL189W				
hog1id42	Shared_Interaction	YNL216W				
hog1id42	Shared_Interaction	YNL273W				
cdc14rd31	Shared_Interaction	YNR010W				
cdc14rd31	Shared_Interaction	YOL138C				
npr9	Shared_Interaction	YOL138C				
hog1ra51	Shared_Interaction	YPL082C				
pde2ra67	Shared_Interaction	YPL169C				
npr8	Shared_Interaction	YPL232W				
