sif_style	Annotation	count	etype	matchType	matchType	filenames
YDR356W (u) YLR453C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR453C (u) YDR356W		1.0	ppi			rewired-BG-network-522_3_bgnet
YER087CB (u) YNR054C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNR054C (u) YER087CB		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR060C (u) YKR074W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKR074W (u) YBR060C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR169C (u) YHR099W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR099W (u) YDR169C		1.0	ppi			rewired-BG-network-522_3_bgnet
YFR015C (u) YNL258C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL258C (u) YFR015C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR432W (u) YER020W		1.0	ppi			rewired-BG-network-522_3_bgnet
YER020W (u) YDR432W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR136W (u) YOR141C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR141C (u) YBR136W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL128C (d) YGL122C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YBL017C (u) YKL135C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL135C (u) YBL017C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL207W (u) YKL110C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL110C (u) YDL207W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR104C (u) YNL154C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL154C (u) YGR104C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML121W (u) YMR086W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR086W (u) YML121W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL179C (d) CDC14RD39		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YHR203C (d) NPR9		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YML001W (d) PDE2ID63		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YJL187C (d) YNL161W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR212W (u) YHR206W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR206W (u) YDR212W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR347C (u) YLR410W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR410W (u) YLR347C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBL055C (u) YCR063W		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR063W (u) YBL055C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR114W (u) YMR273C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR273C (u) YBR114W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR251W (u) YPL139C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL139C (u) YDR251W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL172W (u) YJL129C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL129C (u) YGL172W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR244W (d) YAL034WA		1.0	acetylation			rewired-BG-network-522_3_bgnet
YDL060W (u) YPR158CC		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR158CC (u) YDL060W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR155W (u) YGR232W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR232W (u) YBR155W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR090C (u) YML049C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML049C (u) YHR090C		1.0	ppi			rewired-BG-network-522_3_bgnet
YAR019C (d) YAR015W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YFL024C (u) YOR231W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR231W (u) YFL024C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR253C (u) YLR180W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR180W (u) YGR253C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL116W (u) YML077W		1.0	ppi			rewired-BG-network-522_3_bgnet
YML077W (u) YDL116W		1.0	ppi			rewired-BG-network-522_3_bgnet
YAL032C (u) YPL082C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL082C (u) YAL032C		1.0	ppi			rewired-BG-network-522_3_bgnet
YIL095W (d) YOR270C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YAL017W (d) YGL207W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR320CA (u) YMR129W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR129W (u) YDR320CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL173C (u) YMR236W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR236W (u) YGL173C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL117W (d) NPI4		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YFR028C (u) YPR135W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR135W (u) YFR028C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL111W (u) YPR028W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR028W (u) YGL111W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR135C (d) YLR138W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YFR031CA (u) YMR005W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR005W (u) YFR031CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR135C (d) YLR262C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGL008C (u) YNL321W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL321W (u) YGL008C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR005C (u) YHR096C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR096C (u) YGR005C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR119C (d) YLR009W		1.0	demethylation			rewired-BG-network-522_3_bgnet
YPL031C (d) YGL058W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YKL125W (u) YPR086W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR086W (u) YKL125W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL111W (u) YOR294W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR294W (u) YGL111W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL103C (u) YGL172W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL172W (u) YDL103C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR059W (d) YGR186W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YPL037C (d) CDC14RD31		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YJL141C (d) YIL031W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR153C (u) YGR177C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR177C (u) YDR153C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR088W (u) YMR043W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR043W (u) YHR088W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBL047C (u) YOR028C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR028C (u) YBL047C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR203W (d) NPI2		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YHR135C (d) YML030W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YIL021W (u) YLR273C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR273C (u) YIL021W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR252W (u) YNL253W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL253W (u) YGR252W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR441C (u) YOR177C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR177C (u) YLR441C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR092C (d) YJL208C		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YNR067C (d) YMR133W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YBR009C (u) YIL010W		1.0	ppi			rewired-BG-network-522_3_bgnet
YIL010W (u) YBR009C		1.0	ppi			rewired-BG-network-522_3_bgnet
NPR16 (d) YBR102C		1.0			Constituent	NaCl_module_edges_Randomized_3
NPR17 (d) YBR102C		1.0			Constituent	NaCl_module_edges_Randomized_3
YIL021W (u) YNL044W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL044W (u) YIL021W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR061C (u) YNL002C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL002C (u) YHR061C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR108W (u) YPR070W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR070W (u) YDR108W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBL045C (u) YOR281C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR281C (u) YBL045C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR079C (d) YOR329C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YBR109C (u) YOR177C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR177C (u) YBR109C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL068W (u) YLR293C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR293C (u) YKL068W		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR091W (d) YEL037C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDL220C (u) YGR090W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR090W (u) YDL220C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL004W (u) YGL048C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL048C (u) YDL004W		1.0	ppi			rewired-BG-network-522_3_bgnet
Q0045 (u) YLR060W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR060W (u) Q0045		1.0	ppi			rewired-BG-network-522_3_bgnet
YER068W (u) YNL098C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL098C (u) YER068W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL031W (u) YPL001W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL001W (u) YDL031W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLL039C (u) YNL096C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL096C (u) YLL039C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR224C (u) YPL131W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL131W (u) YDR224C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR040W (d) YLR166C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YER006W (u) YNL124W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL124W (u) YER006W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL226CA (u) YHL020C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHL020C (u) YGL226CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL164C (d) YML062C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGR225W (u) YMR127C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR127C (u) YGR225W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL042C (d) CDC14RD31		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YFR014C (d) YNL110C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
Q0045 (u) YNL031C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL031C (u) Q0045		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL059W (d) YCR094W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDL225W (u) YDR190C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR190C (u) YDL225W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR154C (u) YJR112W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR112W (u) YBR154C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR311W (u) YKL130C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL130C (u) YDR311W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR218W (u) YIL075C		1.0	ppi			rewired-BG-network-522_3_bgnet
YIL075C (u) YGR218W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR246W (d) YPR190C		1.0	prenylation			rewired-BG-network-522_3_bgnet
YGL156W (u) YPL106C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL106C (u) YGL156W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL031C (d) YJR121W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YHR013C (u) YOR140W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR140W (u) YHR013C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL150W (d) YNL221C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGL179C (d) YKL073W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YJL128C (d) YLR342W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YJL187C (d) YPL235W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR118W (d) YPR019W		1.0	ubiquitination			rewired-BG-network-522_3_bgnet
YDL116W (u) YOL067C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL067C (u) YDL116W		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR073C (d) YGL051W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YHR135C (d) YPR019W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR223W (u) YHR207C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR207C (u) YDR223W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR176W (u) YLR055C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR055C (u) YDR176W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR175C (u) YNL030W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL030W (u) YGR175C		1.0	ppi			rewired-BG-network-522_3_bgnet
YFR014C (d) YKL186C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YCR084C (u) YPR016C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR016C (u) YCR084C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL132W (u) YPR138C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR138C (u) YDL132W		1.0	ppi			rewired-BG-network-522_3_bgnet
YER012W (u) YMR318C		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YMR318C (u) YER012W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YLL013C (u) YMR314W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR314W (u) YLL013C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL073W (u) YLL036C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLL036C (u) YGL073W		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR030C (u) YKL125W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL125W (u) YCR030C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR079CA (u) YOL069W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL069W (u) YDR079CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YAR019C (d) YHR042W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR283C (u) YKL048C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL048C (u) YDR283C		1.0	ppi			rewired-BG-network-522_3_bgnet
YIL035C (d) YER036C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
CYC86 (u) YLR056W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YLR056W (u) CYC86		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YBL007C (u) YLR272C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR272C (u) YBL007C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL164C (d) YGL071W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR416W (u) YOR206W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR206W (u) YDR416W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL066W (d) YGR113W		1.0	deubiquitination			rewired-BG-network-522_3_bgnet
YGR027WA (u) YJL054W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL054W (u) YGR027WA		1.0	ppi			rewired-BG-network-522_3_bgnet
Q0105 (u) YOL005C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL005C (u) Q0105		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR228C (u) YNL025C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL025C (u) YDR228C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL307C (u) YPL169C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL169C (u) YNL307C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR012W (u) YGR232W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR232W (u) YDR012W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR225W (u) YOR259C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR259C (u) YDR225W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL171W (d) CX96		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGL019W (u) YHR066W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR066W (u) YGL019W		1.0	ppi			rewired-BG-network-522_3_bgnet
YFR050C (u) YMR229C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR229C (u) YFR050C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR383C (u) YEL063C		1.0	ppi			rewired-BG-network-522_3_bgnet
YEL063C (u) YDR383C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHL011C (u) YNL216W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL216W (u) YHL011C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR231W (d) YNL227C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGR142W (u) YPR052C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR052C (u) YGR142W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL066C (u) YKL093W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL093W (u) YJL066C		1.0	ppi			rewired-BG-network-522_3_bgnet
SNR17B (u) YDR087C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR087C (u) SNR17B		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL045C (u) YGL207W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YGL207W (u) YDL045C		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YGR040W (d) YNL189W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
SNR35 (u) YKR009C		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YKR009C (u) SNR35		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YIL072W (u) YPL194W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL194W (u) YIL072W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR245C (u) YJL092W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL092W (u) YBR245C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLL036C (u) YOL018C		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL018C (u) YLL036C		1.0	ppi			rewired-BG-network-522_3_bgnet
YER164W (u) YLR129W		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR129W (u) YER164W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL028C (u) YKL006W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL006W (u) YDL028C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR048W (u) YPL181W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL181W (u) YGR048W		1.0	ppi			rewired-BG-network-522_3_bgnet
YFR028C (u) YPL254W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL254W (u) YFR028C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL122C (u) YLR292C		1.0	ppi			rewired-BG-network-522_3_bgnet
YLR292C (u) YGL122C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR356W (u) YKL155C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL155C (u) YDR356W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR017C (u) YOR210W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR210W (u) YBR017C		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR057C (u) YKL117W		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL117W (u) YCR057C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML117W (u) YNL287W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL287W (u) YML117W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL160CA (u) YDR449C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR449C (u) YDL160CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YAL005C (u) YOL061W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL061W (u) YAL005C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR167W (d) NPI3		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YCL061C (u) YDR486C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR486C (u) YCL061C		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR028CA (u) YHR170W		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR170W (u) YCR028CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR160W (d) YOR244W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YGR135W (u) YOR332W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR332W (u) YGR135W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBL099W (u) YNR023W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNR023W (u) YBL099W		1.0	ppi			rewired-BG-network-522_3_bgnet
NPR12 (d) YNL224C		1.0			Constituent	NaCl_module_edges_Randomized_3
YDR044W (d) YGR180C		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YDR217C (u) YGR075C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR075C (u) YDR217C		1.0	ppi			rewired-BG-network-522_3_bgnet
SNR35 (u) YBL030C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBL030C (u) SNR35		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR135W (u) YML114C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML114C (u) YGR135W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL145C (u) YPL203W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL203W (u) YOL145C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL147W (d) NPR11		1.0			Shared_Interaction	NaCl_module_edges_Randomized_3
YGR040W (d) YKR101W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YER111C (u) YJR076C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR076C (u) YER111C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR042W (u) YPL093W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL093W (u) YJR042W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR244W (d) YNL078W		1.0	acetylation			rewired-BG-network-522_3_bgnet
YIL038C (u) YKL055C		1.0	ppi			rewired-BG-network-522_3_bgnet
YKL055C (u) YIL038C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR155W (u) YER143W		1.0	ppi			rewired-BG-network-522_3_bgnet
YER143W (u) YBR155W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR130C (u) YPL065W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL065W (u) YDR130C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR477W (u) YJR029W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJR029W (u) YDR477W		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL154C (d) YBL058W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR272W (u) YNL075W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YNL075W (u) YDR272W		1.0	metabolic_pathway			rewired-BG-network-522_3_bgnet
YDR164C (u) YMR295C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR295C (u) YDR164C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL026C (d) YBR009C		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YJL092W (u) YML065W		1.0	ppi			rewired-BG-network-522_3_bgnet
YML065W (u) YJL092W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDL017W (d) SNR128		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YLL013C (u) YML035C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML035C (u) YLL013C		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR039CA (u) YPL042C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL042C (u) YHR039CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YHR135C (d) YML088W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR099W (u) YGL055W		1.0	ppi			rewired-BG-network-522_3_bgnet
YGL055W (u) YDR099W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOR326W (u) YPL177C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL177C (u) YOR326W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR088C (u) YPL246C		1.0	ppi			rewired-BG-network-522_3_bgnet
YPL246C (u) YBR088C		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR320CA (u) YNR026C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNR026C (u) YDR320CA		1.0	ppi			rewired-BG-network-522_3_bgnet
YIR010W (u) YJL092W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL092W (u) YIR010W		1.0	ppi			rewired-BG-network-522_3_bgnet
YCR093W (u) YMR101C		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR101C (u) YCR093W		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL051W (u) YNL255C		1.0	ppi			rewired-BG-network-522_3_bgnet
YNL255C (u) YJL051W		1.0	ppi			rewired-BG-network-522_3_bgnet
YDR318W (u) YIR003W		1.0	ppi			rewired-BG-network-522_3_bgnet
YIR003W (u) YDR318W		1.0	ppi			rewired-BG-network-522_3_bgnet
YMR047C (u) YPR018W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR018W (u) YMR047C		1.0	ppi			rewired-BG-network-522_3_bgnet
YGR172C (u) YOL059W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL059W (u) YGR172C		1.0	ppi			rewired-BG-network-522_3_bgnet
YJL187C (d) YPL131W		1.0	kinase_substrate			rewired-BG-network-522_3_bgnet
YDR227W (u) YOL117W		1.0	ppi			rewired-BG-network-522_3_bgnet
YOL117W (u) YDR227W		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR080C (u) YPR165W		1.0	ppi			rewired-BG-network-522_3_bgnet
YPR165W (u) YBR080C		1.0	ppi			rewired-BG-network-522_3_bgnet
NPR15 (d) YIL095W	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_3
YDR507C (u) YML074C		1.0	ppi			rewired-BG-network-522_3_bgnet
YML074C (u) YDR507C		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR010W (u) YBR233WA		1.0	ppi			rewired-BG-network-522_3_bgnet
YBR233WA (u) YBR010W		1.0	ppi			rewired-BG-network-522_3_bgnet
