sif_style	Annotation	count	etype	matchType	matchType	filenames
YDL053C (u) YPL235W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL235W (u) YDL053C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR128C (u) YKR081C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKR081C (u) YGR128C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL103C (u) YMR022W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR022W (u) YBL103C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL101C (d) YLR410WA		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YAR003W (d) YDR381W		1.0	methylation			rewired-BG-network-807_0_bgnet
YBL024W (u) YGL246C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL246C (u) YBL024W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR082C (d) YLR117C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL100C (d) NPR8		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
YGL201C (u) YLR377C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR377C (u) YGL201C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL116C (u) YML010W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML010W (u) YKL116C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL011W (u) YMR227C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR227C (u) YBL011W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR083C (u) YMR129W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR129W (u) YGR083C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIR006C (u) YNL210W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL210W (u) YIR006C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL035C (u) YMR037C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR037C (u) YGL035C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR272W (u) YPL144W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL144W (u) YOR272W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR035C (u) YNL214W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL214W (u) YCR035C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR200W (u) YPL269W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL269W (u) YHR200W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL158W (d) YIL106W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YIL095W (d) YGR052W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YER178W (u) YFL033C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL033C (u) YER178W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR362W (u) YNL138W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL138W (u) YLR362W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL045C (u) YPR086W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR086W (u) YBL045C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIR006C (u) YOR151C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR151C (u) YIR006C		1.0	ppi			rewired-BG-network-807_0_bgnet
YAL001C (u) YDL229W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL229W (u) YAL001C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL141C (d) YPL169C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
TRCCGL (u) YGR021W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR021W (u) TRCCGL		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR135C (d) YFL009W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
SNR37 (u) YDL188C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL188C (u) SNR37		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL171W (d) YHR088W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR069C (u) YLR394W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR394W (u) YDR069C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL095W (d) YIL125W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR088C (u) YFR033C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR033C (u) YBR088C		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR084C (u) YOR295W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR295W (u) YCR084C		1.0	ppi			rewired-BG-network-807_0_bgnet
Q0250 (u) YLL024C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL024C (u) Q0250		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL023W (u) YPL204W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL204W (u) YFL023W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL180W (d) YHL004W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR082C (d) YNL265C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YIL095W (d) YLR378C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YJL168C (d) YGL253W		1.0	methylation			rewired-BG-network-807_0_bgnet
YML081CA (u) YNL207W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL207W (u) YML081CA		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL095W (u) YPR036W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR036W (u) YJL095W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR198C (u) YER155C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER155C (u) YBR198C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL040C (u) YMR001C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR001C (u) YDL040C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL164C (d) YOR001W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YER036C (u) YML096W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML096W (u) YER036C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR228C (u) YNL066W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL066W (u) YDR228C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR041C (u) YNL271C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL271C (u) YJR041C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL209C (d) YML030W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR009C (u) YNL183C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL183C (u) YBR009C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL055W (u) YLL039C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL039C (u) YGL055W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL143W (u) YHR167W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR167W (u) YDL143W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL028W (u) YOR275C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR275C (u) YCL028W		1.0	ppi			rewired-BG-network-807_0_bgnet
YEL013W (u) YOR310C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR310C (u) YEL013W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL120C (u) YOR250C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR250C (u) YGL120C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR082C (d) YGR209C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YIL095W (d) YKL116C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR080C (u) YLL036C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL036C (u) YBR080C		1.0	ppi			rewired-BG-network-807_0_bgnet
PDE2ID64 (d) YFL007W		1.0			Constituent	NaCl_module_edges_Randomized_0
YJR046W (u) YJR097W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR097W (u) YJR046W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL039C (u) YJR047C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR047C (u) YFL039C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR004W (u) YPR161C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR161C (u) YDR004W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL072C (u) YML037C		1.0	ppi			rewired-BG-network-807_0_bgnet
YML037C (u) YDL072C		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL011C (u) YLR448W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR448W (u) YCL011C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL025W (u) YLL024C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL024C (u) YBL025W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL165C (d) YOL125W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YJR072C (u) YLL043W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YLL043W (u) YJR072C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YIL021W (u) YLR209C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR209C (u) YIL021W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR030C (u) YKL051W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL051W (u) YCR030C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL030C (u) YLR439W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR439W (u) YBL030C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL165C (d) YLR340W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGR092W (u) YPR140W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR140W (u) YGR092W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL008C (u) YNL273W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL273W (u) YGL008C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER116C (u) YOR014W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR014W (u) YER116C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR055C (u) YOR234C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR234C (u) YLR055C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL042W (u) YPR115W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR115W (u) YKL042W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL191W (u) YMR127C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR127C (u) YDL191W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHL025W (u) YJL167W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL167W (u) YHL025W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL041C (u) YOL068C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YOL068C (u) YNL041C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YJL095W (d) YNL298W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR200W (u) YLL042C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL042C (u) YBR200W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER105C (u) YNR049C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNR049C (u) YER105C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL214C (d) YIL156W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR501W (u) YLL039C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL039C (u) YDR501W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR161W (u) YDR224C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR224C (u) YDR161W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL041W (u) YOR259C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR259C (u) YKL041W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL180W (d) YIL172C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YPL042C (d) YKL185W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL147W (u) YLR015W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR015W (u) YDL147W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR234C (u) YJL146W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL146W (u) YBR234C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER171W (u) YJL081C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL081C (u) YER171W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR135C (d) YLR310C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR466W (u) YNL054WA		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL054WA (u) YDR466W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR216C (u) YPR120C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR120C (u) YMR216C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL039C (u) YLR307W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR307W (u) YFL039C		1.0	ppi			rewired-BG-network-807_0_bgnet
YAL034WA (u) YLR277C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR277C (u) YAL034WA		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL019W (u) YLR313C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR313C (u) YIL019W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR424W (u) YNL031C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL031C (u) YLR424W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL048C (u) YOR249C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR249C (u) YGL048C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR160W (d) YBL064C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGR040W (d) YIL084C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL140C (u) YGL150C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL150C (u) YDL140C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL227C (u) YNL102W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL102W (u) YDL227C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL164C (d) YJL066C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YMR290C (u) YOR144C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR144C (u) YMR290C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL095W (d) YEL039C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YKL116C (d) YPR074C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YMR250W (u) YNL075W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL075W (u) YMR250W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR244W (u) YOR212W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR212W (u) YDR244W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR381W (u) YOL100W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL100W (u) YDR381W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR245W (u) YOR185C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR185C (u) YDR245W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL140C (u) YLR347C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR347C (u) YDL140C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL158W (d) YGL099W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YKL088W (u) YOL051W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL051W (u) YKL088W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL031C (d) YNL178W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
NPI2 (d) YOL045W	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_0
YDR283C (u) YMR276W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR276W (u) YDR283C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL124C (u) YKL068W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL068W (u) YJL124C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL009W (u) YKR048C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKR048C (u) YFL009W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR158C (d) CYC299		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YFR014C (d) YPL042C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR082C (u) YPL250C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL250C (u) YHR082C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR104C (u) YOR157C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR157C (u) YGR104C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR082C (d) YOR075W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR082C (d) YJR007W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL209C (u) YLR142W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR142W (u) YDL209C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHL033C (u) YPL201C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL201C (u) YHL033C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR135C (d) YLR347C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YIL159W (u) YJL140W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL140W (u) YIL159W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL180W (d) YGL245W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBL030C (u) YPR058W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR058W (u) YBL030C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL026W (u) YPL269W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL269W (u) YFL026W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL180W (u) YLR424W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR424W (u) YKL180W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR009C (u) YML110C		1.0	ppi			rewired-BG-network-807_0_bgnet
YML110C (u) YCR009C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR095C (u) YNL236W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL236W (u) YBR095C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL190C (u) YOR046C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR046C (u) YGL190C		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL031C (u) YHL033C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHL033C (u) YCL031C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL212W (u) YPR013C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR013C (u) YGL212W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR247W (u) YPL057C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL057C (u) YDR247W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL010C (u) YMR229C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR229C (u) YKL010C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR118W (u) YPL131W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL131W (u) YBR118W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL134C (u) YLR197W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR197W (u) YDL134C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL180W (d) YLR209C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YFR028C (d) YHR196W		1.0	phosphatase_substrate			rewired-BG-network-807_0_bgnet
YDR196C (u) YDR381W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR381W (u) YDR196C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR009W (u) YHR166C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR166C (u) YFR009W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR127C (u) YNR047W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNR047W (u) YMR127C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR254W (u) YPL181W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL181W (u) YDR254W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL146W (u) YNL216W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL216W (u) YJL146W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKR081C (u) YOR002W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR002W (u) YKR081C		1.0	ppi			rewired-BG-network-807_0_bgnet
CX1 (u) YHR200W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR200W (u) CX1		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL214C (d) YDR388W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YJL164C (d) YPL242C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR179C (u) YOR210W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR210W (u) YBR179C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR536W (d) YML048W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YFR014C (d) YIL045W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR227W (u) YKL117W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL117W (u) YDR227W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR218W (u) YPL082C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL082C (u) YGR218W		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL118W (u) YNL031C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL031C (u) YIL118W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL150W (d) YLR222C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGR156W (u) YNL330C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL330C (u) YGR156W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL165W (u) YOR217W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR217W (u) YDL165W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR019C (u) YML010W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML010W (u) YBR019C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL039C (u) YOR245C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YOR245C (u) YLL039C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YIL021W (u) YNL307C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL307C (u) YIL021W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR135W (u) YLR274W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR274W (u) YBR135W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR258C (u) YPL008W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL008W (u) YGR258C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR160C (d) YOR098C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YBL106C (u) YLL029W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL029W (u) YBL106C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL154C (d) YJR001W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL202W (d) YMR149W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
NPR9 (d) YNL167C		1.0			Constituent	NaCl_module_edges_Randomized_0
YBR092C (d) YDR381W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YOR244W (d) YLL039C		1.0	acetylation			rewired-BG-network-807_0_bgnet
YDL213C (u) YER095W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER095W (u) YDL213C		1.0	ppi			rewired-BG-network-807_0_bgnet
YEL069C (u) YNR046W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNR046W (u) YEL069C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL140C (u) YDR259C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR259C (u) YDL140C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR197W (u) YJR050W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR050W (u) YHR197W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR133W (u) YML098W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML098W (u) YGR133W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL229W (u) YNL127W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL127W (u) YDL229W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR101C (u) YLL054C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL054C (u) YDR101C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL099W (u) YLL002W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YLL002W (u) YIL099W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YFL047W (u) YML063W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML063W (u) YFL047W		1.0	ppi			rewired-BG-network-807_0_bgnet
YAR007C (u) YKL081W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL081W (u) YAR007C		1.0	ppi			rewired-BG-network-807_0_bgnet
CDC14RD35 (d) YKR092C		1.0			Constituent	NaCl_module_edges_Randomized_0
YGL150C (u) YNR006W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNR006W (u) YGL150C		1.0	ppi			rewired-BG-network-807_0_bgnet
HOG1RA51 (d) YOR175C		1.0			Constituent	NaCl_module_edges_Randomized_0
YKL139W (u) YOR283W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR283W (u) YKL139W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR272W (u) YHR016C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YHR016C (u) YDR272W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YKL166C (d) YLR378C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YIL095W (d) YOR354C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGR104C (u) YMR186W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR186W (u) YGR104C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR106W (u) YKL205W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL205W (u) YDR106W		1.0	ppi			rewired-BG-network-807_0_bgnet
SNR30 (u) YDL013W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL013W (u) SNR30		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL031C (d) YLR350W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YJL066C (u) YJL194W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL194W (u) YJL066C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR019W (u) YOR136W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR136W (u) YLR019W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR216W (u) YOL100W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL100W (u) YDR216W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR182W (u) YOL018C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL018C (u) YLR182W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER126C (u) YOR016C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR016C (u) YER126C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR167W (u) YIR037W		1.0	ppi			rewired-BG-network-807_0_bgnet
YIR037W (u) YGR167W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL180W (d) YNL065W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
